author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
SENATOR;developer;https://spb.cian.ru/sale/flat/300245913/;Москва и МО;sale;flat;4;12;1;47.7;18216375;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
ОГРК;real_estate_agent;https://www.cian.ru/sale/flat/305172078/;Москва и МО;sale;flat;35;41;1;42.1;22890000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/303685478/;Москва и МО;sale;flat;4;11;1;44.1;23593500;Хостинский; Шоссейная;11/1;;Горка
MONEYARD;real_estate_agent;https://www.cian.ru/sale/flat/307717432/;Москва и МО;sale;flat;19;43;1;38.55;24500000;Хорошево-Мневники;Шелепихинская набережная;40к2;Шелепиха;Sydney City
Dominanta;developer;https://www.cian.ru/sale/flat/303086921/;Москва и МО;sale;flat;40;41;1;45.52;35278000;Раменки;1-й Сетуньский проезд;вл8;Кутузовская;Hide
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/302435177/;Москва и МО;sale;flat;2;4;1;33.4;61790000;Центральный;Курортный проспект;31;;Гранд Каскад
ID 18077107;homeowner;https://vologda.cian.ru/sale/flat/307207341/;Москва и МО;sale;flat;1;3;1;34.7;1400000;д. Юрово; Центральная;9;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305061114/;Москва и МО;sale;flat;4;5;1;30.1;2000000;Заволжский;Спартаковская ;3;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870397/;Москва и МО;sale;flat;4;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305870394/;Москва и МО;sale;flat;3;8;1;21.7;2333618;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/307776573/;Москва и МО;sale;flat;4;5;1;30.6;2700000;Заволжский; Лебедева;9к4;;
Инстеп;developer;https://lipetsk.cian.ru/sale/flat/301354160/;Москва и МО;sale;flat;8;18;1;30.76;3137520;Липецк; Механизаторов;15А;;Инстеп.Механизаторов
РИСАН;developer;https://penza.cian.ru/sale/flat/291733097/;Москва и МО;sale;flat;1;17;1;36.5;3175500;Октябрьский; Минская;25;;Соседи
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308706979/;Москва и МО;sale;flat;4;9;1;31.2;3300000;Дзержинский;Ленинградский проспект;111;;
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/300686872/;Москва и МО;sale;flat;5;5;1;29.0;3300000;Ленинский; Свердлова;79А;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/298206155/;Москва и МО;sale;flat;2;21;1;25.08;3401800;Московский;4-й мкр;4-й мкр;;Тринити
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/308164171/;Москва и МО;sale;flat;2;8;1;36.7;3493473;Заволжский;Шандорная ;14;;Адмирал
АЯКС Ярославль;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/305770701/;Москва и МО;sale;flat;1;4;1;34.0;3550000;Фрунзенский; Талалихина;8;;Классика
Капитал;developer;https://tula.cian.ru/sale/flat/299598952/;Москва и МО;sale;flat;6;10;1;27.56;3554413;;;;;Пряничная слобода
Альянс;developer;https://penza.cian.ru/sale/flat/294661240/;Москва и МО;sale;flat;2;12;1;40.0;3600000;;;;;Семейный
РИСАН;developer;https://penza.cian.ru/sale/flat/291733456/;Москва и МО;sale;flat;1;16;1;41.7;3753000;Октябрьский;;;;Лэйк Таун ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/296802144/;Москва и МО;sale;flat;1;24;1;33.4;3941200;Первомайский;проезд 2-й Свердлова;4;;Модернист
Термодом;developer;https://penza.cian.ru/sale/flat/299724201/;Москва и МО;sale;flat;2;17;1;43.4;4129250;;;;;Созвездие
РИСАН;developer;https://penza.cian.ru/sale/flat/293059196/;Москва и МО;sale;flat;2;16;1;44.0;4488000;Октябрьский;;;;Лэйк Таун ЖК
ID 48286940;homeowner;https://volgograd.cian.ru/sale/flat/308890159/;Москва и МО;sale;flat;6;16;1;39.8;4500000;Советский; Тимирязева;17А;;Новый Свет
Антон Мартынов;realtor;https://volgograd.cian.ru/sale/flat/307095705/;Москва и МО;sale;flat;1;4;1;32.0;5700000;Центральный; Пушкина;12;;
РИСАН;developer;https://penza.cian.ru/sale/flat/296802868/;Москва и МО;sale;flat;7;23;1;43.3;5758900;Ленинский;;;;Центральный квартал Скала Сити ЖК
ЖК Пушкин;developer;https://kaluga.cian.ru/sale/flat/287212119/;Москва и МО;sale;flat;2;19;1;48.44;6532863;Обнинск;Белкинская ;34;;Пушкин
Альян;real_estate_agent;https://krym.cian.ru/sale/flat/307215939/;Москва и МО;sale;flat;16;17;1;46.3;10900000;Алушта;переулок Заводской;8;;Алушта-Престиж
Агидель-ИнвестСтрой;developer;https://ufa.cian.ru/sale/flat/299601581/;Москва и МО;sale;flat;2;25;1;31.32;3288600;Орджоникидзевский;Кремлевская ;50/3;;Черника
Доннефтестрой;developer;https://rostov.cian.ru/sale/flat/303259731/;Москва и МО;sale;flat;15;15;1;34.9;4013500;;;;;Флора
Средний 106;real_estate_agent;https://spb.cian.ru/sale/flat/303213510/;Москва и МО;sale;flat;9;11;1;40.5;4100000;;;;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/270890007/;Москва и МО;sale;flat;16;17;1;35.03;4203600;мкр. РИП;Российская ;267к5;;Оникс
ТОЧНО;developer;https://krasnodar.cian.ru/sale/flat/296752336/;Москва и МО;sale;flat;2;18;1;24.62;4333120;;;;;Родные Просторы
ПСК-6;developer;https://ufa.cian.ru/sale/flat/280246208/;Москва и МО;sale;flat;3;16;1;25.93;4537750;Ленинский; Аксакова;81;;Аксаковский
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/295475530/;Москва и МО;sale;flat;9;22;1;33.4;4700000;д. Новосаратовка; Первых;2к3;;Город Первых
Жилой Квартал;developer;https://ufa.cian.ru/sale/flat/300730101/;Москва и МО;sale;flat;1;8;1;42.78;4792445;с. Михайловка; Ленина;42/1;;Малина
МСК;developer;https://rostov.cian.ru/sale/flat/276740267/;Москва и МО;sale;flat;1;33;1;35.71;5070820;Кировский;;;;Донской Арбат ЖК
Евгения Беликова;realtor;https://krasnodar.cian.ru/sale/flat/307665758/;Москва и МО;sale;flat;8;22;1;41.26;5500000;Прикубанский; Имени Героя Георгия Бочарникова;14;;Губернский
АН Петро-риэлт;real_estate_agent;https://spb.cian.ru/sale/flat/297727498/;Москва и МО;sale;flat;10;13;1;35.24;5600000;пос. Новогорелово; Промышленная;10/4;;Новое Горелово
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/269630103/;Москва и МО;sale;flat;1;12;1;38.08;5750080;Новоселье городской поселок; Большая Балтийская;10к1;;ЛесART
Сармат;developer;https://krasnodar.cian.ru/sale/flat/303917969/;Москва и МО;sale;flat;9;16;1;37.4;5946600;Прикубанский; Западный обход;65/1;;Cармат
Манхэттен;developer;https://rostov.cian.ru/sale/flat/302625614/;Москва и МО;sale;flat;6;30;1;45.03;6169110;Первомайский;проспект Шолохова;211/3;;Манхэттен 2.0
МСК;developer;https://rostov.cian.ru/sale/flat/253680213/;Москва и МО;sale;flat;18;26;1;41.61;6199890;Ворошиловский; Ларина;45с11;;Сердце Ростова 2
ССК;developer;https://krasnodar.cian.ru/sale/flat/302117850/;Москва и МО;sale;flat;7;19;1;41.23;6390650;;;;;Лучший
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/272328497/;Москва и МО;sale;flat;1;16;1;38.27;6919199;пос. Новогорелово;бульвар Десантника Вадима Чугунова;8к1;;Новое Горелово
ИП Захарова Р. В.;real_estate_agent;https://rostov.cian.ru/sale/flat/302218798/;Москва и МО;sale;flat;20;26;1;48.0;7200000;Ворошиловский;бульвар Комарова;20В/9А;;Гагарин
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/308707071/;Москва и МО;sale;flat;1;4;1;36.2;7900000;Невский; Бабушкина;47;Елизаровская;
НЕДВИЖИМОСТЬ 23;real_estate_agent;https://sochi.cian.ru/sale/flat/302860270/;Москва и МО;sale;flat;6;10;1;36.17;8270000;Центральный; Пасечная;;;Отражение
ПИК;developer;https://kazan.cian.ru/sale/flat/297828879/;Москва и МО;sale;flat;12;14;1;34.1;8282207;Советский;;;Площадь Тукая;Сиберово ЖК
Неометрия;developer;https://rostov.cian.ru/sale/flat/291067684/;Москва и МО;sale;flat;1;10;1;41.54;8723400;Ленинский;проспект Сиверса;8/1;;1799
EXCLUSIVE Realty;real_estate_agent;https://spb.cian.ru/sale/flat/307565352/;Москва и МО;sale;flat;15;16;1;55.6;8750000;; Австрийская;4к1;Улица Дыбенко;
Магазин новостроек;representative_developer;https://anapa.cian.ru/sale/flat/301327035/;Москва и МО;sale;flat;1;15;1;40.2;9246000;Анапа;Анапское шоссе;32к6;;Черное море
Гамма;developer;https://anapa.cian.ru/sale/flat/285582596/;Москва и МО;sale;flat;6;20;1;41.85;10253250;;;;;Центральный
Недвижимость у моря;real_estate_agent;https://krasnodar.cian.ru/sale/flat/308155547/;Москва и МО;sale;flat;6;7;1;38.0;13270000;Сириус пгт; Тюльпанов;3;;
Объединение Застройщиков;representative_developer;https://anapa.cian.ru/sale/flat/303682742/;Москва и МО;sale;flat;1;9;1;39.8;13532000;;;;;SunGarden
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/300824050/;Москва и МО;sale;flat;11;14;1;47.7;13800000;Московский; Парфеновская;17;Московские ворота;Московские ворота II
MARINOVA estate;real_estate_agent;https://spb.cian.ru/sale/flat/308566815/;Москва и МО;sale;flat;7;8;1;42.19;15610300;Невский;проспект Обуховской обороны;36;Елизаровская;Astra Marine на набережной
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299760926/;Москва и МО;sale;flat;4;25;1;141.9;19154000;Октябрьский; 50 лет СССР;34;;Статус
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/306786403/;Москва и МО;sale;flat;7;9;1;47.0;25500000;Петроградский;Ждановская ;29;Чкаловская;Идеальный мир
Vitamin realty;real_estate_agent;https://sochi.cian.ru/sale/flat/308070989/;Москва и МО;sale;flat;5;6;1;47.0;29000000;Красная Поляна пгт; Турчинского;10;;Зимняя сказка
ID 112159434;homeowner;https://tver.cian.ru/sale/flat/307424656/;Москва и МО;sale;flat;2;5;1;33.0;600000;;;;;
InCity;real_estate_agent;https://volgograd.cian.ru/sale/flat/302728060/;Москва и МО;sale;flat;5;5;1;29.0;1900000;Волжский; Кирова;14А;;
ID 102711324;homeowner;https://khimki.cian.ru/sale/flat/303579322/;Москва и МО;sale;flat;2;4;1;29.0;3690000;;;;;
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/302538743/;Москва и МО;sale;flat;5;9;1;33.9;3688000;;;;;Второе дыхание
