author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ПИК;developer;https://novorossiysk.cian.ru/sale/flat/274861289/;Москва и МО;sale;flat;1;15;2;65.2;8571713;мкр. Южный; Мурата Ахеджака;5к1;;Черноморский 2
ЛенРусСтрой;developer;https://spb.cian.ru/sale/flat/295767486/;Москва и МО;sale;flat;6;12;2;48.29;8595620;Новоселье городской поселок; Большая Балтийская;10к2;;ЛесART
Адресат;real_estate_agent;https://volgograd.cian.ru/sale/flat/298845715/;Москва и МО;sale;flat;1;9;2;61.9;8699000;Дзержинский; 8-й Воздушной Армии;14А;;Роза Ветров
МСК;developer;https://rostov.cian.ru/sale/flat/284296455/;Москва и МО;sale;flat;9;26;2;58.4;8760000;Железнодорожный;Привокзальная ;9;;Royal Towers
Самолет Плюс Чебоксары;real_estate_agent;https://cheboksary.cian.ru/sale/flat/292532766/;Москва и МО;sale;flat;3;5;2;71.8;13499000;Московский;Нижегородская ;4;;
СибЛюкс;real_estate_agent;https://kemerovo.cian.ru/sale/flat/306139067/;Москва и МО;sale;flat;2;14;2;55.1;13500000;Центральный;Притомская набережная ;19;;
СибЛюкс;real_estate_agent;https://kemerovo.cian.ru/sale/flat/307300993/;Москва и МО;sale;flat;5;14;2;51.3;13600000;Центральный;Притомская набережная ;19;;
Первостроитель;developer;https://ekb.cian.ru/sale/flat/300290802/;Москва и МО;sale;flat;5;10;2;67.4;13609000;Кировский; Мира;47к5;Геологическая;Проспект Мира. Компаунд
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301906822/;Москва и МО;sale;flat;3;23;2;80.53;14122750;мкр. Аврора; Шоссе Нефтяников;18к3;;Краснодар сити
СтроиТЭК;developer;https://ufa.cian.ru/sale/flat/298058578/;Москва и МО;sale;flat;16;24;2;63.6;14151000;Октябрьский;;;;Аурум ЖК
АГРОСПЕЦТЕХ;developer;https://nn.cian.ru/sale/flat/278849287/;Москва и МО;sale;flat;1;9;2;71.3;14260000;Советский;Краснозвездная ;10;Горьковская;Дом на Краснозвездной
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/299555962/;Москва и МО;sale;flat;2;16;2;65.78;14516330;мкр. Черемушки;Старокубанская ;123А;;Айвазовский
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/296043228/;Москва и МО;sale;flat;8;18;2;56.0;17100000;Адлерский; Гастелло;27Б;;Адлер
NovaStroy;developer;https://kazan.cian.ru/sale/flat/289689163/;Москва и МО;sale;flat;3;20;2;54.88;17506720;Советский;;;Суконная слобода;Нова ЖК
ESTATE;real_estate_agent;https://krasnodar.cian.ru/sale/flat/270931850/;Москва и МО;sale;flat;10;23;2;64.0;18000000;мкр. Покровка; Березанская;41;;Дом на Березанской
Орбис;developer;https://krym.cian.ru/sale/flat/277737687/;Москва и МО;sale;flat;1;10;2;90.9;18105882;Отрадное пгт;шоссе Дражинского;24;;Никитский дворец
Девелопмент-юг;developer;https://krasnodar.cian.ru/sale/flat/294466773/;Москва и МО;sale;flat;4;15;2;64.9;18656000;мкр. ЗИП; Имени 40-летия Победы;33Г;;Development-Plaza
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/300224372/;Москва и МО;sale;flat;5;18;2;62.1;19480770;Невский; Дыбенко;3;Елизаровская;Цивилизация на Неве
Балтийская жемчужина;developer;https://spb.cian.ru/sale/flat/297299996/;Москва и МО;sale;flat;3;4;2;74.0;20136140;Красносельский;проспект Патриотов;33;;Riviera club
СК10;developer;https://rostov.cian.ru/sale/flat/271623939/;Москва и МО;sale;flat;2;9;2;84.7;20480000;Ленинский;Пушкинская ;97;;Пушкин
Агой-парк;developer;https://krasnodar.cian.ru/sale/flat/302397921/;Москва и МО;sale;flat;3;10;2;63.83;21383050;Черноморье садовое товарищество; Тепличная;4к1;;Агой-Парк
Солнечный Берег;real_estate_agent;https://sochi.cian.ru/sale/flat/308851493/;Москва и МО;sale;flat;11;13;2;70.0;22000000;Центральный; Крымская;89;;
ЮГСИТИ Новостройки;representative_developer;https://sochi.cian.ru/sale/flat/301671111/;Москва и МО;sale;flat;2;10;2;69.56;22259200;Центральный;;;;Отражение
Андор;developer;https://nn.cian.ru/sale/flat/295730925/;Москва и МО;sale;flat;2;6;2;66.81;24060000;Нижегородский;;;Горьковская;Приоритет ЖК
Винсент Недвижимость Центральный Офис номер 1;real_estate_agent;https://krasnodar.cian.ru/sale/flat/233564943/;Москва и МО;sale;flat;1;5;1;49.0;25000000;Сириус пгт; Голубая;9;;
К8 Комплексный девелопмент;developer;https://kaliningrad.cian.ru/sale/flat/265960169/;Москва и МО;sale;flat;2;8;2;81.3;25964375;Московский;Октябрьская ;12;;Рыбная деревня
Диалог-СПб;real_estate_agent;https://spb.cian.ru/sale/flat/307780887/;Москва и МО;sale;flat;12;12;2;73.0;26900000;Василеостровский; Беринга;27к6;Приморская;Дом на Васильевском
BEYOND. ex-Engel Volkers;real_estate_agent;https://spb.cian.ru/sale/flat/303640095/;Москва и МО;sale;flat;5;7;2;91.0;28200000;Василеостровский;11-я Васильевского острова линия;56;Василеостровская;Клубный дом Monodom Line
Шаляпина Пятнадцать;developer;https://kazan.cian.ru/sale/flat/297763011/;Москва и МО;sale;flat;2;10;2;76.97;28705085;Приволжский; Качалова;;Суконная слобода;Клубный дом Шаляпина XV
TEN девелопмент;developer;https://ekb.cian.ru/sale/flat/298038338/;Москва и МО;sale;flat;3;16;2;82.1;31341000;Центр; Февральской Революции;21;Динамо;19/05
МетрУМ;real_estate_agent;https://spb.cian.ru/sale/flat/297228540/;Москва и МО;sale;flat;3;5;2;71.3;39950000;Курортный; Максима Горького;2Ас3;;Russian seasons
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/306810874/;Москва и МО;sale;flat;5;5;2;41.6;4900000;мкр. Академгородок; Лермонтова;273Б;;
СТС-ГРУПП;developer;https://orel.cian.ru/sale/flat/303082049/;Москва и МО;sale;flat;2;18;2;60.49;4911788;с. Старцево;Колледжская ;3;;Лидер
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/295200281/;Москва и МО;sale;flat;8;12;2;48.45;4918644;Заволжский;Новый Город мкр;;;Оригами ЖК
АВРОРА;real_estate_agent;https://surgut.cian.ru/sale/flat/300222442/;Москва и МО;sale;flat;5;5;2;44.0;4980000;мкр. 17-й;проспект Ленина;28;;
ID 109430255;developer;https://chelyabinsk.cian.ru/sale/flat/295137939/;Москва и МО;sale;flat;2;10;2;39.8;4961250;пос. Западный; Имени капитана Ефимова;8;;Притяжение
74 метра;real_estate_agent;https://chelyabinsk.cian.ru/sale/flat/303001613/;Москва и МО;sale;flat;3;9;2;55.5;5090000;Курчатовский;Комсомольский проспект;43;;
Ясно девелопмент;developer;https://perm.cian.ru/sale/flat/287535121/;Москва и МО;sale;flat;1;20;2;34.78;5060000;Дзержинский;;;;Ясно Дом на Есенина 9А ЖК
Железно;developer;https://ulyanovsk.cian.ru/sale/flat/296737887/;Москва и МО;sale;flat;3;9;2;44.0;5071205;Засвияжский;Юго-Западный мкр;2;;Ультраград ЖК
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/269045483/;Москва и МО;sale;flat;1;5;2;59.5;5117000;Новая Адыгея аул; Бжегокайская;90/2к3;;Мега
Цветной бульвар;developer;https://bryansk.cian.ru/sale/flat/291956282/;Москва и МО;sale;flat;7;17;2;58.76;5170880;;;;;Цветной бульвар
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303066531/;Москва и МО;sale;flat;15;16;2;41.48;5194480;Московский;;;;Юный ЖК
Страна Девелопмент;developer;https://tyumen.cian.ru/sale/flat/299305209/;Москва и МО;sale;flat;6;15;2;36.82;5260000;Калининский; Новоселов;100;;Микрорайон Домашний
Пензгорстройзаказчик;developer;https://penza.cian.ru/sale/flat/292992204/;Москва и МО;sale;flat;8;17;2;56.81;5283330;Октябрьский;Арбеково мкр;;;Арбеково Парк ЖК
Риэлт-Финанс Новостройки;representative_developer;https://kaliningrad.cian.ru/sale/flat/294842140/;Москва и МО;sale;flat;4;4;2;51.51;5254020;Московский;Тбилисская ;5;;Olivia
NONAMEGROUP;developer;https://izhevsk.cian.ru/sale/flat/300295524/;Москва и МО;sale;flat;1;17;2;47.3;5271950;Первомайский;;;;Леонов Дом Героев ЖК
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/302538744/;Москва и МО;sale;flat;6;9;2;56.8;5308000;;;;;Второе дыхание
Железно;developer;https://kirov.cian.ru/sale/flat/301207455/;Москва и МО;sale;flat;1;7;2;40.0;5385358;Ленинский;;;;Знак ЖК
Кассиопея;real_estate_agent;https://stavropol.cian.ru/sale/flat/305598982/;Москва и МО;sale;flat;5;5;2;50.0;5400000;Пятигорск;Украинская ;64К3;;
Мегаполис;developer;https://perm.cian.ru/sale/flat/289975984/;Москва и МО;sale;flat;15;19;2;43.2;5517171;Мотовилихинский;Кузнецкая ;43В;;ПЯТНИЦА
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/302297862/;Москва и МО;sale;flat;5;9;2;71.0;5600000;Ленинский; Красный Путь;70;;по ул. Красный Путь
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/305721409/;Москва и МО;sale;flat;15;17;2;66.2;5800000;Октябрьский; Глазунова;10;;
Александр Седов;realtor;https://noginsk.cian.ru/sale/flat/305372019/;Москва и МО;sale;flat;4;17;2;63.0;5800000;Ногинск; Шибаевская;1;;
Северная Компания;developer;https://ryazan.cian.ru/sale/flat/303066216/;Москва и МО;sale;flat;1;16;2;45.5;5866600;Московский;;;;Бирюзова Парк ЖК
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789871/;Москва и МО;sale;flat;12;21;2;52.5;5967000;Калининский; Заполярная;9;;Гармония
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/307411429/;Москва и МО;sale;flat;8;9;2;45.5;5999999;;Пустовская ;18;Щёлковская;
Федор Курбан;realtor;https://sevastopol.cian.ru/sale/flat/308795222/;Москва и МО;sale;flat;2;5;2;43.0;5950000;Ленинский; Ивана Голубца;3;;
Адресат;real_estate_agent;https://losino-petrovskiy.cian.ru/sale/flat/307723743/;Москва и МО;sale;flat;6;16;2;56.0;6000000;Свердловский рп; Березовая;2;;
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789726/;Москва и МО;sale;flat;24;25;2;35.1;6039000;Центральный; Евгения Войнова;3;;КОСМО
МК-Гарант;real_estate_agent;https://dmitrov.cian.ru/sale/flat/291677395/;Москва и МО;sale;flat;1;2;2;55.0;6000000;Северное Сияние ЖК; Новопоселковая;9;;
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789638/;Москва и МО;sale;flat;3;16;2;58.67;6075000;Калининский; Николая Глебова;4;;Гранд Квартал
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/295685654/;Москва и МО;sale;flat;9;9;2;43.2;6150000;;Талсинская ;8;Щёлковская;
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789728/;Москва и МО;sale;flat;11;24;2;36.1;6165000;Центральный; Евгения Войнова;3;;КОСМО
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/307952579/;Москва и МО;sale;flat;2;4;2;45.0;6200000;;Парковая ;4;Щёлковская;
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/296230870/;Москва и МО;sale;flat;6;11;2;51.93;6231000;Дзержинский;проезд 1-й Брагинский;21;;
Магазин новостроек;representative_developer;https://maykop.cian.ru/sale/flat/300739117/;Москва и МО;sale;flat;2;16;2;51.82;6220000;Новая Адыгея аул; Береговая;2/8;;Прима
Аркада Крым;developer;https://krym.cian.ru/sale/flat/299556648/;Москва и МО;sale;flat;1;12;2;46.5;6343549;;;;;Солнечный Парк
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789744/;Москва и МО;sale;flat;16;24;2;37.5;6381000;Центральный; Евгения Войнова;3;;КОСМО
Объединение Застройщиков;representative_developer;https://voronezh.cian.ru/sale/flat/300477974/;Москва и МО;sale;flat;1;3;2;88.0;6369100;с. Новая Усмань; 70 лет Победы;11;;Времена года
Евробилд;developer;https://volgograd.cian.ru/sale/flat/282196393/;Москва и МО;sale;flat;1;9;2;65.7;6350000;Дзержинский; Качинцев;83;;Ласточки
АВРОРА;real_estate_agent;https://surgut.cian.ru/sale/flat/307485969/;Москва и МО;sale;flat;13;24;2;71.4;6500000;мкр. 42-й; Александра Усольцева;14;;Северное сияние
Альтернатива КМВ;real_estate_agent;https://stavropol.cian.ru/sale/flat/308492888/;Москва и МО;sale;flat;2;9;2;64.0;6500000;;;;;Радужный
Rich Life;real_estate_agent;https://yaroslavl.cian.ru/sale/flat/285268173/;Москва и МО;sale;flat;3;9;2;59.78;6575000;Фрунзенский; Дядьковская;6;;
Термодом;developer;https://penza.cian.ru/sale/flat/283074444/;Москва и МО;sale;flat;5;17;2;62.6;6716000;с. Засечное;бульвар Прибрежный;5;;Созвездие
РСГ-Академическое;developer;https://ekb.cian.ru/sale/flat/299149792/;Москва и МО;sale;flat;7;31;2;48.03;6701000;;;;Чкаловская;Спутник-1
Новый город;developer;https://kaluga.cian.ru/sale/flat/302589619/;Москва и МО;sale;flat;1;9;2;61.8;6742400;;;;;Соседи
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/308922346/;Москва и МО;sale;flat;13;16;2;41.51;6750000;Октябрьский; Юрия Левитанского;16;;Сибиряков
IBC- недвижимость;real_estate_agent;https://chelyabinsk.cian.ru/sale/flat/302253737/;Москва и МО;sale;flat;2;6;2;85.0;6800000;Калининский; Косарева;63;;
Аркада Крым;developer;https://krym.cian.ru/sale/flat/299557009/;Москва и МО;sale;flat;11;12;2;45.0;6850000;;;;;Солнечный Парк
Этажи Москва;real_estate_agent;https://lobnya.cian.ru/sale/flat/301715087/;Москва и МО;sale;flat;3;4;2;44.0;6900000;;Авиационная ;4;Лобня;
Формула;real_estate_agent;https://tyumen.cian.ru/sale/flat/308789788/;Москва и МО;sale;flat;5;20;2;59.0;6975000;мкр. ДОК; Краснооктябрьская;16;;Меридиан Запад
Центральное;real_estate_agent;https://elektrostal.cian.ru/sale/flat/305278914/;Москва и МО;sale;flat;9;10;2;49.8;6950000;мкр. Северный;Ногинское шоссе;12;;
Стрижи;developer;https://novosibirsk.cian.ru/sale/flat/303023233/;Москва и МО;sale;flat;8;18;2;37.2;6950000;Заельцовский; Аэропорт;49/2;Заельцовская;Нормандия-Неман
Недвижимость 24;real_estate_agent;https://penza.cian.ru/sale/flat/303322910/;Москва и МО;sale;flat;11;17;2;86.72;7000000;Ленинский; 8 Марта;31к1;;8 марта
Калининградский Строительный Концерн;developer;https://kaliningrad.cian.ru/sale/flat/243425078/;Москва и МО;sale;flat;6;8;2;64.1;7115100;Ленинградский; 3-я Большая Окружная;243;;Три кита
РАЗВИТИЕ;developer;https://voronezh.cian.ru/sale/flat/303025929/;Москва и МО;sale;flat;15;20;2;68.43;7150935;Левобережный;Ростовская ;73Д;;Авиатор 2
Ресурс;developer;https://izhevsk.cian.ru/sale/flat/291593352/;Москва и МО;sale;flat;5;16;2;46.9;7227838;Октябрьский;7-й мкр;;;ЛайтХаус ЖК
Инстеп;developer;https://voronezh.cian.ru/sale/flat/295962436/;Москва и МО;sale;flat;4;18;2;62.9;8365700;Ленинский;Краснознаменная ;72;;Инстеп.Краснознаменная
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/293374610/;Москва и МО;sale;flat;13;17;2;55.4;8412560;;проспект Героев;12;Железнодорожная;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/293359468/;Москва и МО;sale;flat;3;17;2;55.5;8427700;;проспект Героев;12;Железнодорожная;
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/291039016/;Москва и МО;sale;flat;12;17;2;55.4;8412560;;проспект Героев;12;Железнодорожная;
ТСН Владис;real_estate_agent;https://shchyolkovo.cian.ru/sale/flat/308165446/;Москва и МО;sale;flat;3;16;2;60.7;8500000;;;2;Щёлковская;Богородский
Партнер;developer;https://tyumen.cian.ru/sale/flat/297836468/;Москва и МО;sale;flat;3;4;2;68.2;8600000;с. Ембаево; Бульварная;;;Ритмы
Исток;real_estate_agent;https://saratov.cian.ru/sale/flat/305732194/;Москва и МО;sale;flat;7;8;2;70.8;8700000;Октябрьский; Имени И.В. Мичурина;98/102;;
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/307083339/;Москва и МО;sale;flat;3;18;2;55.0;8800000;Октябрьский;набережная Верхняя;173;;Приморье
ДОМ СТРИТ;real_estate_agent;https://sevastopol.cian.ru/sale/flat/305872275/;Москва и МО;sale;flat;2;5;2;52.0;8950000;Нахимовский;проспект Победы;33;;
ФСК;developer;https://vladivostok.cian.ru/sale/flat/297170832/;Москва и МО;sale;flat;13;22;2;47.9;9081888;Первореченский; Адмирала Горшкова;5;;Флагман
EFFECT development;developer;https://mahachkala.cian.ru/sale/flat/295382343/;Москва и МО;sale;flat;2;8;2;65.0;9067500;;;;;Гранатовый
Севастопольстрой;developer;https://sevastopol.cian.ru/sale/flat/298638765/;Москва и МО;sale;flat;1;9;2;64.45;9100000;Гагаринский; Братьев Манганари;30к2;;Porto Franco
Феоград;developer;https://krym.cian.ru/sale/flat/302900490/;Москва и МО;sale;flat;7;9;2;71.32;9200000;Феодосия; Грина;43;;Гриновский
Философия Идеалистов;developer;https://ekb.cian.ru/sale/flat/299138993/;Москва и МО;sale;flat;3;16;2;48.12;9276574;Верх-Исетский;Юго-Западный жилрайон;;Геологическая;Философия Идеалистов на Черкасской ЖК
NONAMEGROUP;developer;https://krym.cian.ru/sale/flat/303962716/;Москва и МО;sale;flat;3;16;2;51.73;9289000;Евпатория; 9 Мая;39;;СОК - семейный жилой комплекс
Этажи Москва;real_estate_agent;https://lobnya.cian.ru/sale/flat/308274115/;Москва и МО;sale;flat;13;17;2;64.0;9399999;;Зеленая ;34;Лобня;
Севастопольстрой;developer;https://krym.cian.ru/sale/flat/298651443/;Москва и МО;sale;flat;11;16;2;56.11;9384000;;;;;Партенит Парк
Сергей Сидоркин;realtor;https://penza.cian.ru/sale/flat/301416499/;Москва и МО;sale;flat;4;18;2;60.0;9500000;Первомайский; Мира;44А;;Фаворит
СТРОЙИНВЕСТ;real_estate_agent;https://balashikha.cian.ru/sale/flat/292282337/;Москва и МО;sale;flat;11;17;2;64.4;9524000;;проспект Героев;12;Новокосино;
Расцвет;developer;https://kaliningrad.cian.ru/sale/flat/299813661/;Москва и МО;sale;flat;1;7;2;68.13;9545044;;;;;Аэро
Деловой Квартал;developer;https://ekb.cian.ru/sale/flat/300548364/;Москва и МО;sale;flat;19;25;2;55.39;9500700;Октябрьский;;;Ботаническая;Премиум Кварталы Маяковка ЖК
Севастопольстрой;developer;https://sevastopol.cian.ru/sale/flat/298638789/;Москва и МО;sale;flat;8;9;2;63.21;9700000;Гагаринский; Братьев Манганари;30к2;;Porto Franco
ДСК-1;developer;https://surgut.cian.ru/sale/flat/301021187/;Москва и МО;sale;flat;17;17;2;61.62;9800000;мкр. 20А; 30 лет Победы;40;;За ручьём
ИнтерCтрой;developer;https://krym.cian.ru/sale/flat/296350932/;Москва и МО;sale;flat;5;8;2;75.9;9867000;;;;;Утёсов
ИнтерCтрой;developer;https://krym.cian.ru/sale/flat/296350938/;Москва и МО;sale;flat;2;8;2;76.5;9945000;;;;;Утёсов
ID 17854742;homeowner;https://irkutsk.cian.ru/sale/flat/304900736/;Москва и МО;sale;flat;6;10;2;72.6;10400000;мкр. Солнечный;Байкальская ;293/6;;
Аквилон;developer;https://arhangelsk.cian.ru/sale/flat/297418257/;Москва и МО;sale;flat;2;4;2;52.31;10355884;;;;;CITY RESIDENCE by AKVILON
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/307679874/;Москва и МО;sale;flat;5;18;2;48.0;10500000;Останкинский;Березовая аллея;19к3;Ботанический сад;Апарт-комплекс Легендарный квартал
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307827846/;Москва и МО;sale;flat;5;17;2;54.6;10600000;;проспект Астрахова;4;Медведково;Новое Медведково
Премьерстрой;developer;https://ekb.cian.ru/sale/flat/286113006/;Москва и МО;sale;flat;13;25;2;65.05;10580000;Октябрьский; Куйбышева;100;Площадь 1905 года;Куйбышева 100
Новый город;developer;https://kaluga.cian.ru/sale/flat/302589410/;Москва и МО;sale;flat;2;9;2;61.58;10620000;;;;;Соседи
NONAMEGROUP;developer;https://krym.cian.ru/sale/flat/303963045/;Москва и МО;sale;flat;5;16;2;60.46;10660000;Евпатория; 9 Мая;39;;СОК - семейный жилой комплекс
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305881499/;Москва и МО;sale;flat;2;25;2;57.0;10800000;; Борисовка;24А;Медведково;Ярославский
ИНГРУПП;developer;https://perm.cian.ru/sale/flat/301639626/;Москва и МО;sale;flat;7;9;2;38.6;10805000;Дзержинский;Подгорная ;109;;SLIDE
Progress;developer;https://ekb.cian.ru/sale/flat/300563530/;Москва и МО;sale;flat;2;14;2;51.44;10851100;;;;Чкаловская;Амундсен ЖК
Homeapp;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308305656/;Москва и МО;sale;flat;14;25;2;49.8;10990000;; Каштановая;6;Внуково;Одинцово-1
МОИС;real_estate_agent;https://ramenskoye.cian.ru/sale/flat/297968588/;Москва и МО;sale;flat;5;17;2;65.0;10990000;; Крымская;5;Ипподром;Зелёная околица
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308105327/;Москва и МО;sale;flat;3;17;2;54.8;11000000;; 1-я Нововатутинская;1;Кедровая;Новые Ватутинки, мкр. Центральный
Славянский;developer;https://krym.cian.ru/sale/flat/294250594/;Москва и МО;sale;flat;1;8;2;63.1;11105600;Восход пгт; Авроры;77;;Комплекс апартаментов Аврора
СибЛюкс;real_estate_agent;https://kemerovo.cian.ru/sale/flat/307300638/;Москва и МО;sale;flat;3;13;2;70.6;11200000;Центральный;Московский проспект;8к2;;Родные просторы
Новый Мир;developer;https://novosibirsk.cian.ru/sale/flat/283665500/;Москва и МО;sale;flat;16;19;2;47.8;11250000;Заельцовский;Красный проспект;220;Заельцовская;Нобель
СЗ СДК;developer;https://krym.cian.ru/sale/flat/299620355/;Москва и МО;sale;flat;6;13;2;52.26;11235900;;;;;Moinaco Riviera
ТСН Владис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304135753/;Москва и МО;sale;flat;23;25;2;58.2;11500000;;Медицинская ;2Б;Медведково;
СОВА - Недвижимость Сургут;real_estate_agent;https://surgut.cian.ru/sale/flat/308579201/;Москва и МО;sale;flat;8;18;2;73.9;11500000;мкр. 20А;Университетская ;17;;За ручьём
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308440817/;Москва и МО;sale;flat;13;14;2;37.4;11600000;Нагорный;Варшавское шоссе;90К2;Варшавская;
Century21 Феникс;real_estate_agent;https://www.cian.ru/sale/flat/307964194/;Москва и МО;sale;flat;1;5;2;44.3;11700000;Бутырский; Яблочкова;8;Тимирязевская;
Виктор Дмитриев;realtor;https://ekb.cian.ru/sale/flat/308736921/;Москва и МО;sale;flat;10;10;2;48.2;12300000;; Щорса;24;Чкаловская;
ВЛАСТА ИНВЕСТ КРЫМ;developer;https://krym.cian.ru/sale/flat/293880195/;Москва и МО;sale;flat;2;8;2;60.86;12476300;Алупка; И. Левитана;3Д;;Любимый
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/299605341/;Москва и МО;sale;flat;8;10;2;53.3;12700000;Люблино; Марьинский Парк;41К2;Люблино;
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/290829518/;Москва и МО;sale;flat;17;26;2;63.8;12670160;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
ВЛАСТА ИНВЕСТ КРЫМ;developer;https://krym.cian.ru/sale/flat/293880336/;Москва и МО;sale;flat;3;8;2;60.47;12698700;Алупка; И. Левитана;3Д;;Любимый
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/298491254/;Москва и МО;sale;flat;3;11;2;46.2;12800000;Северный;Долгопрудненское шоссе;6А;Физтех;Комплекс апартаментов Nord
Славянский;developer;https://krym.cian.ru/sale/flat/278680905/;Москва и МО;sale;flat;2;8;2;68.2;12855700;Восход пгт; Авроры;77;;Комплекс апартаментов Аврора
СТРОЙИНВЕСТ;real_estate_agent;https://www.cian.ru/sale/flat/294870513/;Москва и МО;sale;flat;23;25;2;63.8;12918980;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
Светлана Панчедук;realtor;https://www.cian.ru/sale/flat/307394462/;Москва и МО;sale;flat;2;16;2;39.8;13299000;Очаково-Матвеевское;Матвеевская ;4К2;Матвеевская;
ID 49444575;homeowner;https://krasnogorsk.cian.ru/sale/flat/308122350/;Москва и МО;sale;flat;9;9;2;47.1;13330000;пос. Ильинское-Усово; Заповедная;4;;Ильинские луга
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306777330/;Москва и МО;sale;flat;23;42;2;46.0;23700000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/294673569/;Москва и МО;sale;flat;3;29;2;49.4;24000000;Хорошево-Мневники;Шелепихинская набережная;40к3;Народное Ополчение;Sydney City
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/307990024/;Москва и МО;sale;flat;7;25;2;48.0;24900000;Покровское-Стрешнево;Волоколамское шоссе;81/2с3;Трикотажная;Апартаментный комплекс Level Стрешнево
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304195055/;Москва и МО;sale;flat;5;22;2;44.5;25000000;Хорошево-Мневники; Нижние Мневники;;Терехово ;Остров
AR Realty - Real Estate Agency;real_estate_agent;https://www.cian.ru/sale/flat/305985845/;Москва и МО;sale;flat;6;27;2;45.0;25200000;Раменки; Янковского;1к3;Аминьевская;Событие
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307683064/;Москва и МО;sale;flat;2;8;2;54.0;31000000;Басманный;Садовая-Черногрязская ;16-18С1;Красные ворота;
Дипломат;developer;https://krym.cian.ru/sale/flat/292125076/;Москва и МО;sale;flat;5;8;2;76.9;31129120;;;;;Резиденция Дипломат
Apple Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307541966/;Москва и МО;sale;flat;12;22;2;55.0;32500000;Хорошевский; Авиаконструктора Сухого;2к1;ЦСКА;ЛИЦА
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/308514323/;Москва и МО;sale;flat;38;41;2;70.7;35900000;Хорошево-Мневники;Шелепихинская набережная;34к5;Шелепиха;Сердце Столицы
Landis;real_estate_agent;https://www.cian.ru/sale/flat/305394775/;Москва и МО;sale;flat;2;7;2;64.1;36450000;Пресненский;Садовая-Кудринская ;8-10-12;Баррикадная;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304185269/;Москва и МО;sale;flat;16;22;2;43.4;37000000;Хорошево-Мневники; Нижние Мневники;;Терехово ;Остров
Isaev Estate;real_estate_agent;https://www.cian.ru/sale/flat/303345447/;Москва и МО;sale;flat;21;26;2;78.7;38000000;Хорошевский;проезд Березовой Рощи;12;ЦСКА;Гранд-парк
