author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/308252471/;Москва и МО;sale;flat;15;24;3;76.6;45000000;Пресненский;Шмитовский проезд;16С1;Москва-Сити;Шмитовский 16
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/308550838/;Москва и МО;sale;flat;7;13;3;120.0;46000000;Лефортово;шоссе Энтузиастов;3к2;Москва-Товарная;Символ
Эльмира Эмирова;realtor;https://www.cian.ru/sale/flat/306849002/;Москва и МО;sale;flat;7;34;3;111.7;47000000;Щукино;Авиационная ;79;Щукинская;Алые Паруса
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304325658/;Москва и МО;sale;flat;13;14;3;77.5;46900000;Гагаринский;Университетский проспект;6К3;Воробьёвы горы;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/299062637/;Москва и МО;sale;flat;6;12;3;95.2;47800000;Аэропорт;Ленинградский проспект;36с37;Динамо;ВТБ Арена парк
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/305685536/;Москва и МО;sale;flat;7;48;3;110.0;49990000;Раменки;Мосфильмовская ;70к2;Ломоносовский проспект;Воробьевы Горы
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307521152/;Москва и МО;sale;flat;2;9;3;75.0;54900000;Пресненский;Большая Бронная ;5;Пушкинская;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308146649/;Москва и МО;sale;flat;18;36;3;102.0;57000000;Хорошево-Мневники;Шелепихинская набережная;42к3;Полежаевская;FreeDOM
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/300888488/;Москва и МО;sale;flat;11;46;3;82.5;58000000;Даниловский;Дубининская ;59А;Павелецкая;Павелецкая Сити
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/303532011/;Москва и МО;sale;flat;20;58;3;92.5;57800000;Хорошево-Мневники; Народного Ополчения;15К3;Бульвар Генерала Карбышева;Wellton Towers
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/296813743/;Москва и МО;sale;flat;29;29;3;83.5;58400000;Хорошево-Мневники;Шелепихинская набережная;40к3;Народное Ополчение;Sydney City
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/308906405/;Москва и МО;sale;flat;20;20;3;95.6;60000000;Даниловский;проспект Лихачева;18к5;Технопарк;Квартал на набережной NOW
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308518253/;Москва и МО;sale;flat;24;58;3;112.0;61300000;Хорошево-Мневники; Народного Ополчения;15К2;Народное Ополчение;Wellton Towers
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/298822106/;Москва и МО;sale;flat;15;25;3;125.0;62500000;Аэропорт;Ленинградский проспект;36с36;Динамо;ВТБ Арена парк
ННДК;real_estate_agent;https://nn.cian.ru/sale/flat/285904477/;Москва и МО;sale;flat;1;9;3;81.9;8900000;Канавинский; Пролетарская;7;;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285625/;Москва и МО;sale;flat;8;24;3;63.5;9074150;Прикубанский; Имени Героя Георгия Бочарникова;2к1;;Улыбка
МЕГАЛИТ;real_estate_agent;https://kazan.cian.ru/sale/flat/305468707/;Москва и МО;sale;flat;9;16;3;62.7;10000000;Советский; Габдуллы Кариева;8;Горки;
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/297593677/;Москва и МО;sale;flat;4;9;3;83.3;10412500;;Северная ;;Ладожская;Новый мир
АРТ-СТРОЙ РИЭЛТ;real_estate_agent;https://kazan.cian.ru/sale/flat/306154891/;Москва и МО;sale;flat;1;20;3;85.1;11499000;Приволжский; Кул Гали;7Бк1;Дубравная;Оазис-2
Center Group;real_estate_agent;https://kazan.cian.ru/sale/flat/306987160/;Москва и МО;sale;flat;9;18;3;73.0;13500000;Советский; Зур Урам;1Кк3;Горки;МЧС
Ак Барс Дом;developer;https://kazan.cian.ru/sale/flat/301111207/;Москва и МО;sale;flat;3;25;3;84.29;16520840;Советский;;;Горки;Мой Ритм ЖК
ВЕРОНА;real_estate_agent;https://krasnodar.cian.ru/sale/flat/305049202/;Москва и МО;sale;flat;5;10;3;177.79;22300000;мкр. Аврора; Имени Дзержинского;10/1;;
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/269181092/;Москва и МО;sale;flat;5;12;3;90.0;24000000;Хостинский;Курортный проспект;90Б;;
NIKA ESTATE;real_estate_agent;https://sochi.cian.ru/sale/flat/300694433/;Москва и МО;sale;flat;3;18;3;60.0;26800000;Центральный;переулок Трунова;6к8;;Альпийский квартал
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/286893431/;Москва и МО;sale;flat;1;3;3;100.0;29900000;Центральный; Советская;46;;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/303780836/;Москва и МО;sale;flat;3;9;3;83.1;30500000;Петроградский;проспект Медиков;10к8;Петроградская;Европа Сити
ID 58678695;homeowner;https://sochi.cian.ru/sale/flat/307891315/;Москва и МО;sale;flat;23;25;3;74.0;35000000;Центральный;Пластунская ;123Ак3;;Раз Два Три
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/299892592/;Москва и МО;sale;flat;3;9;3;87.22;44133320;Массандра пгт; Мухина;17А;;Клубный дом Массандра Парк
Винсент Недвижимость;real_estate_agent;https://sochi.cian.ru/sale/flat/283858653/;Москва и МО;sale;flat;3;14;3;83.6;44500000;Центральный;переулок Горького;24;;Сокол
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/300883379/;Москва и МО;sale;flat;5;9;3;149.8;82000000;Петроградский;Барочная ;6;Чкаловская;Futurist
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/305458213/;Москва и МО;sale;flat;5;9;3;154.45;140000000;Петроградский;Вязовая ;8;Крестовский остров;Привилегия
Первое Городское Бюро Недвижимости;real_estate_agent;https://orenburg.cian.ru/sale/flat/292654698/;Москва и МО;sale;flat;1;5;3;61.4;3900000;Ленинский;Туркестанская ;9;;
Самолет Плюс;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/308454269/;Москва и МО;sale;flat;4;5;3;50.1;6350000;Солнечногорск; Баранова;44;;
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/275594945/;Москва и МО;sale;flat;1;12;3;62.0;6490000;Солнечногорск;Красная ;133;;
Николай Богомолов;realtor;https://novosibirsk.cian.ru/sale/flat/308667463/;Москва и МО;sale;flat;5;17;3;54.8;6400000;Ленинский; Ясный Берег;33;Студенческая;VESNA
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/291697427/;Москва и МО;sale;flat;5;5;3;68.7;6900000;Солнечногорск; 2-я Володарская;6;;
Самолет Плюс;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/306771781/;Москва и МО;sale;flat;12;12;3;59.4;7199000;Солнечногорск;Ленинградская ;12;;
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/292185191/;Москва и МО;sale;flat;2;5;3;65.0;7650000;Солнечногорск;Красная ;37А;;
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/283862057/;Москва и МО;sale;flat;8;9;3;67.0;8250000;Солнечногорск;Большевистская ;4/16;;
МИЭЛЬ офис В Солнечногорске;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/294576858/;Москва и МО;sale;flat;10;10;3;65.0;10200000;Солнечногорск;Красная ;121Б;;
Мери Мовсисян;realtor;https://lyubertsy.cian.ru/sale/flat/300836436/;Москва и МО;sale;flat;9;17;3;80.5;11800000;Октябрьский рп; Школьная;1к2;;Квадро
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/307547398/;Москва и МО;sale;flat;15;17;3;80.0;29500000;Черемушки;Новочеремушкинская ;57;Новые Черёмушки;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/297078420/;Москва и МО;sale;flat;3;20;3;70.0;32500000;Даниловский;проспект Лихачева;12к1;Технопарк;Квартал на набережной NOW
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/307805379/;Москва и МО;sale;flat;13;28;3;60.0;43500000;Раменки;Винницкая ;8к4;Раменки;Настоящее
Главстрой;developer;https://www.cian.ru/sale/flat/296921006/;Москва и МО;sale;flat;4;9;3;105.7;53864951;Филевский парк;Береговой проезд;2;Фили;Береговой-2
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/303765580/;Москва и МО;sale;flat;6;6;3;86.0;58000000;Даниловский;проспект Лихачева;18к7;Технопарк;Квартал на набережной NOW
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304686083/;Москва и МО;sale;flat;2;8;3;92.0;63420983;Хамовники;переулок Сивцев Вражек;33;Смоленская;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/306945676/;Москва и МО;sale;flat;4;20;3;80.0;82000000;Пресненский;Мантулинская ;9к2;Деловой центр;City Park
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/306153781/;Москва и МО;sale;flat;9;9;3;101.0;103000000;Можайский; Вересаева;9;Давыдково;Аристократ
Стрелецкая Слобода;developer;https://www.cian.ru/sale/flat/294641853/;Москва и МО;sale;flat;6;8;3;118.6;155959000;Таганский;Тессинский переулок;1;Китай-город;Тессинский, 1
Андрей Давыдов;realtor;https://www.cian.ru/sale/flat/298790726/;Москва и МО;sale;flat;2;8;3;89.0;188240000;Якиманка;Большой Толмачевский переулок;5С5;Полянка;Дом Лаврушинский
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293621576/;Москва и МО;sale;flat;3;14;3;103.0;203000000;Хамовники;Погодинская ;2;Киевская;Жизнь на Плющихе
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/276681309/;Москва и МО;sale;flat;2;8;3;161.6;265500000;Арбат; Малая Молчановка;8С1;Арбатская;
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/286463729/;Москва и МО;sale;flat;2;8;3;202.4;509289719;Хамовники;переулок Хилков;1;Парк Культуры;Парк Палас
Good Real Estate;real_estate_agent;https://krasnodar.cian.ru/sale/flat/304793291/;Москва и МО;sale;flat;3;14;3;67.5;6200000;Прикубанский; Академика Лукьяненко;8;;Академический
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/304370418/;Москва и МО;sale;flat;1;9;3;62.0;6650000;Авиастроительный; Максимова;49;Авиастроительная;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/275302248/;Москва и МО;sale;flat;14;17;3;72.0;7200000;Прикубанский; Адмирала Крузенштерна;5к1;;RED777
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/303391532/;Москва и МО;sale;flat;4;5;3;57.0;7699000;Ново-Савиновский; Мусина;49а;Козья слобода;
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/298978161/;Москва и МО;sale;flat;24;24;3;67.69;7874378;мкр. РИП;Российская ;;;Гулливер
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/307992153/;Москва и МО;sale;flat;3;9;3;63.9;8600000;Советский; Юлиуса Фучика;96;Проспект Победы;
Юрий Меликов;realtor;https://krasnodar.cian.ru/sale/flat/305548102/;Москва и МО;sale;flat;19;20;3;76.5;8935000;мкр. ХБК;Уральская ;100;;Альфа
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/303685500/;Москва и МО;sale;flat;9;9;3;59.0;9392800;Прикубанский; Им. Мурата Ахеджака;12к9;;Микрорайон Красная площадь
КОМОССТРОЙ;developer;https://kazan.cian.ru/sale/flat/300939357/;Москва и МО;sale;flat;1;14;3;54.7;9919000;Приволжский;Ферма-2 жилмассив;;Проспект Победы;Фермаполис
ID 94683915;homeowner;https://krasnodar.cian.ru/sale/flat/305030003/;Москва и МО;sale;flat;3;10;3;76.7;10170000;мкр. Юбилейный; Бульварное Кольцо;18;;
Агентство недвижимости Сергея Галлера;real_estate_agent;https://spb.cian.ru/sale/flat/307100949/;Москва и МО;sale;flat;3;17;3;73.6;10300000;Красногвардейский; Даниила Хармса;4;Девяткино;Новая Охта
ЦН1;real_estate_agent;https://kazan.cian.ru/sale/flat/288740820/;Москва и МО;sale;flat;10;16;3;97.0;10500000;Советский; Ноксинский Спуск;14;Проспект Победы;
TOP GRADE ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/304750938/;Москва и МО;sale;flat;7;12;3;77.9;11330000;;;3.3;Улица Дыбенко;А101 Всеволожск
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/301285458/;Москва и МО;sale;flat;10;18;3;71.71;12190700;;;;;Репин Парк
Альтера;real_estate_agent;https://kazan.cian.ru/sale/flat/307261235/;Москва и МО;sale;flat;11;18;3;88.8;12499990;Советский; Рашида Нежметдинова;2;Дубравная;Светлая долина
КРАЙС;developer;https://voronezh.cian.ru/sale/flat/296018980/;Москва и МО;sale;flat;16;25;3;55.4;7949115;Ленинский; Кривошеина;13/14;;Галилей
РИСАН;developer;https://penza.cian.ru/sale/flat/292216057/;Москва и МО;sale;flat;14;16;3;71.4;8282400;Октябрьский;;;;Лэйк Таун ЖК
Сергей Левченко;realtor;https://stavropol.cian.ru/sale/flat/304800483/;Москва и МО;sale;flat;7;9;3;74.0;8500000;Ессентуки;Кисловодская ;30Ак7;;
СК10;developer;https://rostov.cian.ru/sale/flat/303044774/;Москва и МО;sale;flat;6;25;3;81.47;8760000;Советский;;;;Малина парк
Железно Эксперт;real_estate_agent;https://kirov.cian.ru/sale/flat/305657283/;Москва и МО;sale;flat;2;5;3;78.8;9000000;Ленинский; Капитана Дорофеева;5;;ZNAK
РИСАН;developer;https://penza.cian.ru/sale/flat/296802071/;Москва и МО;sale;flat;14;24;3;80.9;9384400;Первомайский;проезд 2-й Свердлова;4;;Модернист
Ойкумена;developer;https://kaliningrad.cian.ru/sale/flat/303061953/;Москва и МО;sale;flat;2;4;3;78.5;9655500;Ленинградский;Ключевая ;;;Сиреневый бульвар
Железно Эксперт;real_estate_agent;https://kirov.cian.ru/sale/flat/306009253/;Москва и МО;sale;flat;5;16;3;95.0;9800000;Ленинский; Героя Ивана Костина;2;;Солнечный берег
Новые Границы;real_estate_agent;https://krym.cian.ru/sale/flat/306221640/;Москва и МО;sale;flat;2;5;3;62.0;9950000;Алушта; Ленина;45;;
Железно Эксперт;real_estate_agent;https://kirov.cian.ru/sale/flat/299654907/;Москва и МО;sale;flat;7;7;3;107.9;9990000;Ленинский; Дмитрия Козулева;4;;ZNAK
ID 114992414;homeowner;https://ramenskoye.cian.ru/sale/flat/304571970/;Москва и МО;sale;flat;7;22;3;78.2;10690000;Залинейный;Десантная ;17;Фабричная;Солнечный
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/300591197/;Москва и МО;sale;flat;2;9;3;79.0;10819300;"на 2 этаже. Новый жилой комплекс ""Лето"" от застройщика ""ГК Дарстрой"" расположен по адресу город Краснодар"; Западный Обход.;;;Лето
TOP GRADE ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/304751258/;Москва и МО;sale;flat;9;12;3;77.7;10900000;;;1.3;Улица Дыбенко;А101 Всеволожск
РИСАН;developer;https://penza.cian.ru/sale/flat/296802730/;Москва и МО;sale;flat;9;23;3;83.3;11078900;Ленинский;;;;Центральный квартал Скала Сити ЖК
РИСАН;developer;https://penza.cian.ru/sale/flat/278000596/;Москва и МО;sale;flat;3;16;3;94.5;11151000;Ленинский;Революционная ;с34;;Urban-квартал SVOBODA
Железно Эксперт;real_estate_agent;https://kirov.cian.ru/sale/flat/303122719/;Москва и МО;sale;flat;8;10;3;89.4;11980000;Октябрьский;Советская ;92;;
Азбука Дома;real_estate_agent;https://spb.cian.ru/sale/flat/304004953/;Москва и МО;sale;flat;6;12;3;72.0;12490000;Московский;Пулковское шоссе;5К1;Московская;
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/299646480/;Москва и МО;sale;flat;6;8;3;65.0;13000000;с. Эстосадок; Березовая;1А;;
Элитный берег;real_estate_agent;https://sochi.cian.ru/sale/flat/280752275/;Москва и МО;sale;flat;2;4;3;85.0;13000000;Красная Поляна пгт; Дворцовая;38;;
Первый Трест;developer;https://ufa.cian.ru/sale/flat/303764174/;Москва и МО;sale;flat;10;32;3;70.5;13148300;Советский; Пархоменко;;;Grand Avenue
Свой Мир;real_estate_agent;https://spb.cian.ru/sale/flat/297165187/;Москва и МО;sale;flat;2;23;3;92.6;14300000;Красногвардейский;проспект Наставников;36к2;Ладожская;
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/303249419/;Москва и МО;sale;flat;5;16;3;92.0;15490000;мкр. Южный;проспект Ленина;95Бк1;;ул. Ленина
ID 98566399;homeowner;https://www.cian.ru/sale/flat/304204891/;Москва и МО;sale;flat;2;9;3;59.6;15800000;Солнцево; 50 лет Октября;23К2;Говорово;
РИСАН;developer;https://penza.cian.ru/sale/flat/300764429/;Москва и МО;sale;flat;11;15;3;92.5;16002500;Первомайский; Попова;с26;;HOLMS RESIDENCE
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/293806137/;Москва и МО;sale;flat;5;17;3;71.9;16250000;Красносельский; Маршала Захарова;62к1;Ленинский проспект;
Century 21 Premium Property;real_estate_agent;https://krasnogorsk.cian.ru/sale/flat/294289351/;Москва и МО;sale;flat;12;21;3;98.0;17100000;;бульвар Ильинский;8;Пенягино;
АН Петро-риэлт;real_estate_agent;https://spb.cian.ru/sale/flat/302846563/;Москва и МО;sale;flat;2;4;3;94.2;17450000;Центральный;переулок Джамбула;7;Звенигородская;
Ваш Дом;real_estate_agent;https://spb.cian.ru/sale/flat/299185984/;Москва и МО;sale;flat;11;25;3;126.9;19035000;Выборгский;Зеленогорская ;7;Пионерская;Светлана
Ирина Руперти;realtor;https://odintsovo.cian.ru/sale/flat/265034767/;Москва и МО;sale;flat;3;6;3;116.0;21400000;Азарово Северное кп; Сиреневая;6;;
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308116521/;Москва и МО;sale;flat;6;9;3;81.6;25296000;Ялта; Дражинского;45А;;Sky Plaza 3.0
SPB Housing;real_estate_agent;https://spb.cian.ru/sale/flat/303132238/;Москва и МО;sale;flat;8;14;3;95.6;25812000;Василеостровский;набережная Реки Смоленки;35к1;Приморская;Айно
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/306607629/;Москва и МО;sale;flat;5;16;3;77.5;27200000;Войковский;5-й Новоподмосковный переулок;4К1;Войковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308743651/;Москва и МО;sale;flat;4;4;3;129.0;31950000;Марьина роща;проезд 12-й Марьиной рощи;8С3;Марьина Роща;Лофт-квартал Studio #12
Юлия Токарь;realtor;https://krym.cian.ru/sale/flat/308115948/;Москва и МО;sale;flat;2;9;3;87.5;33250000;Ялта; Дражинского;45А;;Sky Plaza 3.0
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/302848105/;Москва и МО;sale;flat;4;11;3;98.0;36300000;Останкинский; Годовикова;11к2;Алексеевская;iLove
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/308549859/;Москва и МО;sale;flat;29;53;3;81.7;38000000;Хорошево-Мневники; Народного Ополчения;15К3;Народное Ополчение;Wellton Towers
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/305548997/;Москва и МО;sale;flat;12;35;3;95.7;38500000;Останкинский; Годовикова;11к5;Алексеевская;iLove
РКС Девелопмент;developer;https://www.cian.ru/sale/flat/301447764/;Москва и МО;sale;flat;7;16;3;82.79;38431118;Даниловский;Автозаводская ;24К1;Тульская;Дом на набережной INSIDER
AR Realty - Real Estate Agency;real_estate_agent;https://www.cian.ru/sale/flat/306640736/;Москва и МО;sale;flat;32;36;3;71.0;38900000;Хорошево-Мневники;Шелепихинская набережная;34к3зд6;Шелепиха;Сердце Столицы
Таврида Девелопмент;developer;https://krym.cian.ru/sale/flat/289984098/;Москва и МО;sale;flat;7;20;3;91.72;39439600;;;;;Новая Ливадия
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/308421686/;Москва и МО;sale;flat;7;11;3;75.8;39950000;Останкинский; Годовикова;11к2;Алексеевская;iLove
AFI Development;developer;https://www.cian.ru/sale/flat/294550016/;Москва и МО;sale;flat;23;25;3;73.2;39912634;Обручевский; Академика Челомея;1А;Воронцовская;AFI Park 
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308063059/;Москва и МО;sale;flat;13;28;3;76.6;41000000;Войковский; Адмирала Макарова;6Бк1;Водный стадион;Невский
Кирилл Чистобородов;realtor;https://www.cian.ru/sale/flat/298921738/;Москва и МО;sale;flat;2;9;3;73.4;41900000;Хамовники;Фрунзенская набережная;28;Фрунзенская;
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/308762640/;Москва и МО;sale;flat;21;43;3;82.6;42950000;Хорошево-Мневники;Шелепихинская набережная;34к6;Шелепиха;Сердце Столицы
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/304680323/;Москва и МО;sale;flat;22;56;3;113.5;46000000;Раменки;проспект Генерала Дорохова;вл1к3;Аминьевская;Will Towers
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/300906751/;Москва и МО;sale;flat;5;7;3;117.96;51489540;Василеостровский;;;Горный институт;Империал Клаб ЖК
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300005839/;Москва и МО;sale;flat;6;8;3;70.0;51990000;Тверской;Тверская ;6С1;Охотный ряд;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/301838739/;Москва и МО;sale;flat;20;21;3;79.4;52000000;Басманный; Земляной Вал;37к1;Чкаловская;Дом Chkalov
ЛИДЕР Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/306654607/;Москва и МО;sale;flat;24;24;3;120.0;57000000;Раменки; Лобачевского;118к5;Аминьевская;Лобачевский
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/298258646/;Москва и МО;sale;flat;8;10;3;114.0;57500000;Петроградский;Каменноостровский проспект;40;Петроградская;
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/306006273/;Москва и МО;sale;flat;3;7;3;128.1;63000000;Центральный;Стремянная ;15/1;Маяковская;Дворцовая слобода
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/297719006/;Москва и МО;sale;flat;2;12;3;97.4;77000000;Раменки;м. Мичуринский проспект;;Мичуринский проспект;Река
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/303330378/;Москва и МО;sale;flat;7;10;3;174.0;98500000;Петроградский;Ждановская ;45;Чкаловская;Леонтьевский мыс
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300006070/;Москва и МО;sale;flat;4;12;3;100.0;100000000;Пресненский;Большой Палашевский переулок;3;Пушкинская;
Релайонз;real_estate_agent;https://krasnodar.cian.ru/sale/flat/293893971/;Москва и МО;sale;flat;1;3;3;81.0;10200000;Прикубанский; Имени Валерия Вишневецкого;9;;Усадьба
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/291324612/;Москва и МО;sale;flat;2;24;3;85.06;10494278;Плодородный-2 мкр; Константиновская;5лит6;;Левада
ПСК-6;developer;https://ufa.cian.ru/sale/flat/299144574/;Москва и МО;sale;flat;3;34;3;75.99;10714590;Советский;лит1;лит1;;Космос ЖК
СИК Девелопмент-юг;developer;https://rostov.cian.ru/sale/flat/291901969/;Москва и МО;sale;flat;17;23;3;60.3;10673100;Советский;Благодатная ;164;;Состояние
ID 87959121;homeowner;https://spb.cian.ru/sale/flat/308719516/;Москва и МО;sale;flat;14;16;3;86.4;11100000;Красносельский;шоссе Красносельское;54к6;Ленинский проспект;Дудергофская линия 3
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/297527693/;Москва и МО;sale;flat;1;5;3;66.0;11220000;;;;;Море тут
Агидель-ИнвестСтрой;developer;https://ufa.cian.ru/sale/flat/302172065/;Москва и МО;sale;flat;6;14;3;71.49;11438400;Советский; Акназарова;20;;Новый Фамильный
Неометрия;developer;https://krasnodar.cian.ru/sale/flat/288301614/;Москва и МО;sale;flat;3;11;3;75.05;11505165;Прикубанский; Даниила Смоляна;65к1;;Южане
Интергрупп;developer;https://spb.cian.ru/sale/flat/300485912/;Москва и МО;sale;flat;5;9;3;79.37;11933925;Колпинский;Заречье тер.;;Рыбацкое;Квартал Заречье
ID 107310659;homeowner;https://krasnodar.cian.ru/sale/flat/308961200/;Москва и МО;sale;flat;24;24;3;81.2;12000000;Прикубанский;бульвар Адмирала Пустошкина;11/3;;
ПИК;developer;https://kazan.cian.ru/sale/flat/297828735/;Москва и МО;sale;flat;4;8;3;68.2;12033753;Советский;;;Площадь Тукая;Сиберово ЖК
Кристалл;real_estate_agent;https://spb.cian.ru/sale/flat/308644263/;Москва и МО;sale;flat;12;12;3;61.7;12500000;Калининский;проспект Луначарского;112/2;Гражданский проспект;
УЗЭМИК;developer;https://ufa.cian.ru/sale/flat/295978906/;Москва и МО;sale;flat;6;25;3;76.9;13112600;Советский; Пархоменко;156Г;;Видинеевский
ID 80933099;homeowner;https://spb.cian.ru/sale/flat/305330833/;Москва и МО;sale;flat;5;5;3;85.6;13900000;Пушкинский; 1-я Советская;18;Купчино;
ННДК;developer;https://nn.cian.ru/sale/flat/303152574/;Москва и МО;sale;flat;1;19;3;79.5;13990000;Нижегородский; Александра Хохлова;7;Горьковская;Корица
Ринкон;real_estate_agent;https://spb.cian.ru/sale/flat/299610962/;Москва и МО;sale;flat;8;16;3;87.6;14500000;Красносельский; Доблести;28к1;Ленинский проспект;
Первый Трест;developer;https://ufa.cian.ru/sale/flat/297532127/;Москва и МО;sale;flat;7;33;3;72.12;14424000;Советский;бульвар Ибрагимова;90/2;;Grand&Grand
Магазин новостроек;representative_developer;https://novorossiysk.cian.ru/sale/flat/289742016/;Москва и МО;sale;flat;1;6;3;74.95;14615250;мкр. Южный;проспект Ленина;50лит4;;5 Авеню
GloraX;developer;https://spb.cian.ru/sale/flat/297535092/;Москва и МО;sale;flat;2;15;3;76.84;14639999;Выборгский;;;;Глоракс Парголово ЖК
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/295984793/;Москва и МО;sale;flat;2;5;3;65.5;16000000;Петроградский; Полозова;3;Петроградская;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/300778018/;Москва и МО;sale;flat;3;5;3;63.0;15999000;Выборгский;Большой Сампсониевский проспект;98;Лесная;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/302060738/;Москва и МО;sale;flat;6;16;3;111.18;16100000;Красносельский;проспект Народного ополчения;237;Проспект Ветеранов;
BR Group;real_estate_agent;https://spb.cian.ru/sale/flat/299278973/;Москва и МО;sale;flat;2;5;3;69.1;16250000;Петроградский; Блохина;15;Спортивная;
Магазин новостроек;representative_developer;https://sochi.cian.ru/sale/flat/301730916/;Москва и МО;sale;flat;7;10;3;86.2;18533000;Лазаревский;;;;Мармелад
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/301300331/;Москва и МО;sale;flat;15;15;3;80.0;19152000;Василеостровский;проспект Крузенштерна;2;;Морская набережная
