author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/308010663/;Москва и МО;sale;flat;5;7;4;178.0;133000000;Петроградский;Динамовская ;2;Крестовский остров;
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/308561621/;Москва и МО;sale;flat;6;7;4;128.7;135000000;Пресненский;Никитский бульвар;12;Арбатская;
NIKA ESTATE;real_estate_agent;https://sochi.cian.ru/sale/flat/297043011/;Москва и МО;sale;flat;25;25;4;131.0;140000000;Центральный;Виноградная ;4;;Виктория
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308672660/;Москва и МО;sale;flat;6;10;4;154.2;140000000;Басманный;Казарменный переулок;3;Курская;Дом на Покровском бульваре
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/303624089/;Москва и МО;sale;flat;15;21;4;226.3;139900000;Пресненский;Большой Тишинский переулок;10С1;Баррикадная;Большой Тишинский переулок, 10с1
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305315562/;Москва и МО;sale;flat;3;7;4;135.0;145000000;Пресненский;Никитский бульвар;12;Арбатская;
ID 94509767;unknown;https://www.cian.ru/sale/flat/308873580/;Москва и МО;sale;flat;6;15;4;127.0;145000000;Пресненский; Костикова;4к4;Улица 1905 года;Lucky
ID 413522;realtor;https://www.cian.ru/sale/flat/307528560/;Москва и МО;sale;flat;2;11;4;147.36;149000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/306459645/;Москва и МО;sale;flat;13;14;4;142.0;150000000;Хамовники;переулок 1-й Тружеников;17;Киевская;
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/307651289/;Москва и МО;sale;flat;41;61;4;136.35;150000000;Пресненский;Краснопресненская набережная;14;Москва-Сити;Capital Towers
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/308875099/;Москва и МО;sale;flat;41;61;4;136.35;150000000;Пресненский;Краснопресненская набережная;14;Москва-Сити;Capital Towers
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306210138/;Москва и МО;sale;flat;3;7;4;126.0;151000000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Дипломат;developer;https://krym.cian.ru/sale/flat/292125135/;Москва и МО;sale;flat;8;8;4;386.4;155182720;;;;;Резиденция Дипломат
Дипломат;developer;https://krym.cian.ru/sale/flat/292125014/;Москва и МО;sale;flat;8;8;4;388.8;156872320;;;;;Резиденция Дипломат
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/308943699/;Москва и МО;sale;flat;8;8;4;179.09;159000000;Центральный;Захарьевская ;33;Чернышевская;
Prime;real_estate_agent;https://www.cian.ru/sale/flat/308801544/;Москва и МО;sale;flat;48;65;4;132.49;158988000;Пресненский;Краснопресненская набережная;14Ак2;Москва-Сити;Capital Towers
MadeState;real_estate_agent;https://www.cian.ru/sale/flat/301826505/;Москва и МО;sale;flat;14;14;4;150.0;160000000;Тверской;Газетный переулок;13С1;Охотный ряд;
RND;real_estate_agent;https://www.cian.ru/sale/flat/290364227/;Москва и МО;sale;flat;17;17;4;250.0;160000000;Раменки; Пырьева;2;Поклонная;
ID 109135729;realtor;https://www.cian.ru/sale/flat/307718137/;Москва и МО;sale;flat;6;10;4;218.8;160000000;Пресненский; Красная Пресня;7;Краснопресненская;
ID 108711006;realtor;https://www.cian.ru/sale/flat/308930846/;Москва и МО;sale;flat;17;21;4;165.0;160000000;Пресненский;2-я Звенигородская ;14;Улица 1905 года;Lucky
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/298844331/;Москва и МО;sale;flat;5;20;4;164.0;165000000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/308220391/;Москва и МО;sale;flat;7;21;4;161.7;168000000;Пресненский; Костикова;4к1;Улица 1905 года;Lucky
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/307254747/;Москва и МО;sale;flat;12;16;4;180.0;169800000;Пресненский;Звенигородское шоссе;11;Улица 1905 года;Дизайнерский дом Eleven
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308160266/;Москва и МО;sale;flat;7;10;4;201.3;169990000;Аэропорт;Ленинградский проспект;36с31;Динамо;ВТБ Арена парк
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/299727151/;Москва и МО;sale;flat;1;4;4;227.0;169999000;Петроградский;Крестовский проспект;4;Крестовский остров;Клубный дом Крестовский IV
Капиталъ-Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/293024629/;Москва и МО;sale;flat;5;5;4;185.0;173900000;Арбат;Поварская ;10С1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Smolenka Estate;real_estate_agent;https://www.cian.ru/sale/flat/286484906/;Москва и МО;sale;flat;2;8;4;125.8;176120000;Пресненский;Большой Палашевский переулок;10;Пушкинская;Большой Палашевский 10
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298728163/;Москва и МО;sale;flat;7;7;4;237.3;178500000;Петроградский;проезд Петровская коса;6к1;Крестовский остров;Петровская Доминанта
NF GROUP  St Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/285614584/;Москва и МО;sale;flat;7;7;4;163.7;180000000;Центральный;Невский проспект;137;Площадь Александра Невского;
ID 413522;realtor;https://www.cian.ru/sale/flat/308627108/;Москва и МО;sale;flat;5;7;4;176.0;180000000;Дорогомилово;Минская ;вл2а;Минская;Снегири Эко
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/302082719/;Москва и МО;sale;flat;16;18;4;220.0;180000000;Дорогомилово;Дохтуровский переулок;6;Студенческая;Кутузовский
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/308282453/;Москва и МО;sale;flat;6;7;4;151.6;181920000;Замоскворечье;Шлюзовая набережная;2А;Павелецкая;IM на Садовом
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062347/;Москва и МО;sale;flat;13;15;4;195.0;185000000;Аэропорт;Ленинградский проспект;36с39;Динамо;ВТБ Арена парк
ID 413522;realtor;https://www.cian.ru/sale/flat/306174376/;Москва и МО;sale;flat;4;8;4;201.6;288000000;Хамовники;Погодинская ;4;Фрунзенская;GRAND DELUXE на Плющихе
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/308627353/;Москва и МО;sale;flat;6;6;4;340.0;288277199;Якиманка; Большая Полянка;61С2;Добрынинская;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/308625950/;Москва и МО;sale;flat;6;7;4;267.3;296400000;Хамовники;Смоленский бульвар;24к3;Смоленская;Клубный дом на Смоленском бульваре
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/307545674/;Москва и МО;sale;flat;6;6;4;222.0;299000000;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308100341/;Москва и МО;sale;flat;1;8;4;180.0;300000000;Пресненский;Столярный переулок;3к34;Улица 1905 года;Рассвет Loft-Studio
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/308403494/;Москва и МО;sale;flat;6;15;4;135.8;300000000;Хамовники; Усачева;15;Спортивная;Садовые кварталы
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/302553046/;Москва и МО;sale;flat;2;6;4;167.0;300000000;Хамовники;Пожарский переулок;3;Кропоткинская;Villa Grace
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/306320264/;Москва и МО;sale;flat;3;5;4;197.5;316000000;Якиманка; Большая Якиманка;15;Полянка;Mon Cher
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/308341841/;Москва и МО;sale;flat;4;8;4;180.0;335000000;Арбат;Большой Афанасьевский переулок;28;Арбатская;
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/287967334/;Москва и МО;sale;flat;5;8;4;261.0;336323399;Пресненский;Малый Козихинский переулок;7;Пушкинская;
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/297418798/;Москва и МО;sale;flat;7;7;4;363.0;350000000;Петроградский;Динамовская ;2;Крестовский остров;
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/300155192/;Москва и МО;sale;flat;7;7;4;285.35;350000000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
Аврора Проперти;real_estate_agent;https://www.cian.ru/sale/flat/308799382/;Москва и МО;sale;flat;79;82;4;295.0;370000000;Пресненский;1-й Красногвардейский проезд;21с2;Деловой центр;МФК ОКО
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/307065405/;Москва и МО;sale;flat;2;5;4;147.0;400000000;Хамовники;Пречистенская набережная;43;Кропоткинская;Carré Blanc
CapitalEstate;real_estate_agent;https://www.cian.ru/sale/flat/306930809/;Москва и МО;sale;flat;3;9;4;180.4;410000000;Хамовники; Ефремова;19к1;Спортивная;Knightsbridge Private Park
ID 413522;realtor;https://www.cian.ru/sale/flat/307857238/;Москва и МО;sale;flat;5;7;4;223.3;439900000;Хамовники; Ефремова;19к4;Спортивная;Knightsbridge Private Park
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/308799810/;Москва и МО;sale;flat;4;7;4;173.6;451500000;Хамовники; Ефремова;19к2;Спортивная;Knightsbridge Private Park
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/308163402/;Москва и МО;sale;flat;12;12;4;230.0;460000000;Мещанский;Цветной бульвар;2;Трубная;Легенда Цветного
RND;real_estate_agent;https://www.cian.ru/sale/flat/308190696/;Москва и МО;sale;flat;6;21;4;230.0;460000000;Пресненский;Большой Тишинский переулок;10С1;Баррикадная;Большой Тишинский переулок, 10с1
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/299925208/;Москва и МО;sale;flat;4;7;4;252.3;486000000;Хамовники;Большой Левшинский переулок;11;Смоленская;Дворянское гнездо
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/298828114/;Москва и МО;sale;flat;6;9;4;283.4;500000000;Пресненский;Электрический переулок;10;Белорусская;Edison House
Ашихмин и партнёры;real_estate_agent;https://www.cian.ru/sale/flat/299477912/;Москва и МО;sale;flat;6;6;4;283.4;500000000;Пресненский;Электрический переулок;10;Белорусская;Edison House
Метриум Премиум Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304832895/;Москва и МО;sale;flat;6;6;4;283.4;500000000;Пресненский;Электрический переулок;10;Белорусская;Edison House
FS PROPERTY;real_estate_agent;https://www.cian.ru/sale/flat/308893457/;Москва и МО;sale;flat;5;5;4;231.3;524282499;Красносельский;Сретенский бульвар;6/1С1;Тургеневская;
Центрис;real_estate_agent;https://www.cian.ru/sale/flat/304330269/;Москва и МО;sale;flat;11;11;4;303.0;518898959;Хамовники;Трубецкая ;12;Фрунзенская;Садовые кварталы
Vesco Realty;real_estate_agent;https://www.cian.ru/sale/flat/288723231/;Москва и МО;sale;flat;8;9;4;247.3;663037559;Тверской;1-я Тверская-Ямская ;2;Маяковская;Vesper Tverskaya
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/308555978/;Москва и МО;sale;flat;12;12;4;270.6;720692999;Хамовники; Ефремова;10с1к4/4;Фрунзенская;Садовые кварталы
Славянский Двор Остоженка;real_estate_agent;https://www.cian.ru/sale/flat/299925024/;Москва и МО;sale;flat;7;7;4;273.8;765000000;Хамовники;Большой Левшинский переулок;11;Смоленская;Дворянское гнездо
Этажи Астрахань;real_estate_agent;https://astrahan.cian.ru/sale/flat/304559435/;Москва и МО;sale;flat;6;9;4;73.8;4200000;Кировский; Рылеева;88;;
Самолет Плюс Обнинск;real_estate_agent;https://kaluga.cian.ru/sale/flat/308791250/;Москва и МО;sale;flat;4;4;4;58.0;4200000;Боровск; Мира;3;;
Владис;real_estate_agent;https://penza.cian.ru/sale/flat/300970714/;Москва и МО;sale;flat;4;5;4;61.1;4200000;Октябрьский; Аустрина;158;;
Этажи Астрахань;real_estate_agent;https://astrahan.cian.ru/sale/flat/304543411/;Москва и МО;sale;flat;5;6;4;86.1;4300000;Кировский; Софьи Перовской;101к12;;
DMD НЕДВИЖИМОСТЬ;real_estate_agent;https://orenburg.cian.ru/sale/flat/306923759/;Москва и МО;sale;flat;4;4;4;96.6;4300000;Октябрьский; Краматорская;48;;
Парамонов;real_estate_agent;https://tver.cian.ru/sale/flat/277192790/;Москва и МО;sale;flat;3;5;4;98.0;4350000;Московский;;22А;;
Самолет Плюс Екатеринбург-Верхняя Пышма;real_estate_agent;https://ekb.cian.ru/sale/flat/305176352/;Москва и МО;sale;flat;3;5;4;61.1;4389000;Чкаловский; Щербакова;141А;Ботаническая;
Паритет Девелопмент;developer;https://tyumen.cian.ru/sale/flat/308900410/;Москва и МО;sale;flat;1;5;4;74.64;4390000;г. Ялуторовск;ул. Свободы;236.;;Счастье
Веста-НТ;real_estate_agent;https://ekb.cian.ru/sale/flat/294080804/;Москва и МО;sale;flat;6;9;4;74.0;4400000;Тагилстроевский;Октябрьский проспект;5;;
Самолет Плюс Форум Недвижимость;real_estate_agent;https://chelyabinsk.cian.ru/sale/flat/307256952/;Москва и МО;sale;flat;5;5;4;61.3;4500000;Курчатовский; Куйбышева;59;;
Парамонов;real_estate_agent;https://tver.cian.ru/sale/flat/292189435/;Москва и МО;sale;flat;1;5;4;77.1;4500000;Московский;пос. Химинститута;44;;
Мария Бонами;realtor;https://chekhov.cian.ru/sale/flat/298944156/;Москва и МО;sale;flat;5;5;4;61.0;4500000;Столбовая рп; Школьная;7;;
Этажи Смоленск;real_estate_agent;https://smolensk.cian.ru/sale/flat/293919033/;Москва и МО;sale;flat;8;9;4;88.8;4600000;Заднепровский; Маршала Еременко;28;;
ID 109831607;homeowner;https://lipetsk.cian.ru/sale/flat/297655980/;Москва и МО;sale;flat;1;1;4;110.0;4600000;с. Частая Дубрава; Ленина;8;;
CENTURY21;real_estate_agent;https://irkutsk.cian.ru/sale/flat/302368187/;Москва и МО;sale;flat;3;5;4;61.0;4750000;;;;;
ЭТАЖИ Ульяновск;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/290632063/;Москва и МО;sale;flat;5;5;4;73.9;4900000;Засвияжский; Ефремова;141;;
Индустрия чистоты;real_estate_agent;https://kemerovo.cian.ru/sale/flat/301039655/;Москва и МО;sale;flat;2;5;4;62.2;4900000;Заводский; Сарыгина;23Б;;
Премиум;real_estate_agent;https://volgograd.cian.ru/sale/flat/302681353/;Москва и МО;sale;flat;4;5;4;74.0;4900000;Волжский; 40 лет Победы;71;;
ID 108933584;homeowner;https://yaroslavl.cian.ru/sale/flat/308117877/;Москва и МО;sale;flat;1;3;4;78.5;4900000;Углич;Береговая ;2;;
ID 113755680;homeowner;https://belgorod.cian.ru/sale/flat/299070757/;Москва и МО;sale;flat;5;5;4;87.3;5000000;Новый Оскол;Авиационная ;3;;
ID 101140642;realtor;https://yaroslavl.cian.ru/sale/flat/308513657/;Москва и МО;sale;flat;8;9;4;87.5;5000000;Рыбинск;Гражданская ;49;;
Риелт Комфорт;real_estate_agent;https://kaliningrad.cian.ru/sale/flat/305840690/;Москва и МО;sale;flat;2;5;4;65.0;5100000;Ленинградский;Краснопрудная ;;;
Аякс Тула;real_estate_agent;https://tula.cian.ru/sale/flat/308690539/;Москва и МО;sale;flat;5;5;4;58.0;5200000;мкр. Чулково; Калинина;83;;
ИП Ермакова Татьяна Александровна;real_estate_agent;https://belgorod.cian.ru/sale/flat/307004263/;Москва и МО;sale;flat;5;10;4;90.0;5200000;Западный; Щорса;10;;
ID 123028769;homeowner;https://lipetsk.cian.ru/sale/flat/308281939/;Москва и МО;sale;flat;3;9;4;84.6;5200000;;;;;
Паритет Девелопмент;developer;https://tyumen.cian.ru/sale/flat/308900528/;Москва и МО;sale;flat;4;5;4;74.64;5260000;Ялуторовск; Свободы;238;;Счастье
Квадратный метр;real_estate_agent;https://elista.cian.ru/sale/flat/305286482/;Москва и МО;sale;flat;5;5;4;86.8;5300000;;;;;
ID 106620017;homeowner;https://tula.cian.ru/sale/flat/308927588/;Москва и МО;sale;flat;1;5;4;57.5;5300000;Новомосковск;Олимпийская ;1Б;;
ID 108385874;homeowner;https://murmansk.cian.ru/sale/flat/307898521/;Москва и МО;sale;flat;2;5;4;59.7;6000000;Ленинский; Магомета Гаджиева;6;;
UDS;developer;https://izhevsk.cian.ru/sale/flat/304771846/;Москва и МО;sale;flat;6;25;4;73.2;6089441;Ленинский;Нагорный жилрайон;;;Речной Парк ЖК
Этажи Белгород;real_estate_agent;https://belgorod.cian.ru/sale/flat/274129921/;Москва и МО;sale;flat;1;9;4;78.0;6100000;Западный; 60 лет Октября;5;;
Этажи Белгород;real_estate_agent;https://belgorod.cian.ru/sale/flat/274130226/;Москва и МО;sale;flat;3;9;4;76.5;6100000;Западный;проспект Ватутина;22а;;
ID 120581808;homeowner;https://kursk.cian.ru/sale/flat/307183233/;Москва и МО;sale;flat;2;4;4;85.4;6100000;;;;;
ID 17851194;homeowner;https://volokolamsk.cian.ru/sale/flat/191502054/;Москва и МО;sale;flat;4;5;4;62.0;6100000;Волоколамск;Рижское шоссе;21;;
Территория жизни;developer;https://penza.cian.ru/sale/flat/307000902/;Москва и МО;sale;flat;2;18;4;69.35;6172150;Октябрьский; Яшиной;16;;Лугометрия
Термодом;developer;https://penza.cian.ru/sale/flat/267734962/;Москва и МО;sale;flat;2;16;4;84.4;6198850;с. Засечное; Фонтанная;с70;;Радужные дворы
Новая Жизнь;developer;https://ulyanovsk.cian.ru/sale/flat/305061639/;Москва и МО;sale;flat;6;24;4;68.73;6185700;Засвияжский;Новая Жизнь-2 мкр;;;Микрорайон Новая Жизнь
Этажи Новосибирск;real_estate_agent;https://novosibirsk.cian.ru/sale/flat/305937689/;Москва и МО;sale;flat;10;10;4;78.0;6200000;Ленинский;Волховская ;33/1;Площадь Маркса;
Зодчий;real_estate_agent;https://cheboksary.cian.ru/sale/flat/304816930/;Москва и МО;sale;flat;7;9;4;88.6;6200000;Московский;Университетская ;28;;
Компания Агент 62;real_estate_agent;https://ryazan.cian.ru/sale/flat/294942667/;Москва и МО;sale;flat;2;10;4;72.0;6300000;Октябрьский; Советской Армии;8;;
Квадратный метр;real_estate_agent;https://nn.cian.ru/sale/flat/306926458/;Москва и МО;sale;flat;1;1;4;82.7;6300000;пос. Приволжский; Волжская;4;;
Территория жизни;developer;https://penza.cian.ru/sale/flat/307000906/;Москва и МО;sale;flat;14;18;4;70.0;6300000;Октябрьский; Яшиной;16;;Лугометрия
офис продаж новостроек. СИТИ Перекресток;representative_developer;https://kursk.cian.ru/sale/flat/298558427/;Москва и МО;sale;flat;2;18;4;81.07;6323460;Сеймский; Энгельса;115/2;;Инстеп.Сити
ID 12876723;representative_developer;https://penza.cian.ru/sale/flat/293637953/;Москва и МО;sale;flat;8;16;4;87.6;6359760;с. Засечное; Светлая;с77;;Радужные дворы
Премьера;developer;https://ulyanovsk.cian.ru/sale/flat/303046185/;Москва и МО;sale;flat;14;14;4;65.38;6370627;Засвияжский;Юго-Западный мкр;3/2;;Ясново
Магазин новостроек;representative_developer;https://krasnodar.cian.ru/sale/flat/306495795/;Москва и МО;sale;flat;5;8;4;85.66;6355972;пос. Березовый; Имени Профессора Малигонова;42;;Молодежный 2
БМ-ГРУПП;developer;https://voronezh.cian.ru/sale/flat/304378013/;Москва и МО;sale;flat;4;9;4;97.47;6380020;;;;;Ботаника Парк
Столица;real_estate_agent;https://kazan.cian.ru/sale/flat/306608119/;Москва и МО;sale;flat;5;10;4;85.0;6490000;Зеленодольск; Карла Маркса;3;;
ID 118619719;homeowner;https://tyumen.cian.ru/sale/flat/304196958/;Москва и МО;sale;flat;8;9;4;84.1;6400000;мкр. Заречный 2-й;Заречный проезд;10;;
БМ-ГРУПП;developer;https://voronezh.cian.ru/sale/flat/296478850/;Москва и МО;sale;flat;1;9;4;90.31;6420857;;;;;Рябиновый
РиэлтСтройком;representative_developer;https://chelyabinsk.cian.ru/sale/flat/304972957/;Москва и МО;sale;flat;1;10;4;80.38;6498803;Вишневая Горка мкр; Имени Генерала Костицына;47;;Экорайон Вишневая горка
Квадратный метр;real_estate_agent;https://elista.cian.ru/sale/flat/305372949/;Москва и МО;sale;flat;4;5;4;74.0;6500000;;;;;
Магазин Недвижимости - Юг;real_estate_agent;https://krasnodar.cian.ru/sale/flat/291015425/;Москва и МО;sale;flat;2;3;4;141.5;6500000;;;;;
ID 123100067;homeowner;https://ryazan.cian.ru/sale/flat/308351635/;Москва и МО;sale;flat;4;4;4;115.4;6500000;с. Дядьково; Грачи;66;;
ИнвестСпецСтрой;developer;https://ulyanovsk.cian.ru/sale/flat/302952588/;Москва и МО;sale;flat;6;20;4;76.61;6511850;Заволжский;проспект Врача Сурова;36;;Акварель
Галактика;representative_developer;https://novosibirsk.cian.ru/sale/flat/302376981/;Москва и МО;sale;flat;3;3;4;52.48;6514000;с. Каменка; Полевая;;;Мечта
Нина Врублевская;realtor;https://spb.cian.ru/sale/flat/308495118/;Москва и МО;sale;flat;2;5;4;63.0;6599000;Петродворцовый;Кронштадтская ;4;;
Самолет Плюс Киров;real_estate_agent;https://kirov.cian.ru/sale/flat/305943760/;Москва и МО;sale;flat;2;9;4;77.2;6690000;Ленинский;Солнечная ;31;;
Самолет Плюс;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/307400433/;Москва и МО;sale;flat;5;5;4;81.5;6730000;Ленинский; Ульяны Громовой;2;;
;;https://lipetsk.cian.ru/sale/flat/303637302/;Москва и МО;sale;flat;19;19;4;71.93;6689490;Липецк; М.И. Неделина;;;Суббота
Новая Жизнь;developer;https://ulyanovsk.cian.ru/sale/flat/304143736/;Москва и МО;sale;flat;14;24;4;59.4;6682500;Засвияжский; Александра Невского;4Ак1;;Микрорайон Новая Жизнь
;;https://irkutsk.cian.ru/sale/flat/306023943/;Москва и МО;sale;flat;11;13;4;63.0;6720350;;;;;Первый Ленинский Квартал
ID 62978610;unknown;https://tula.cian.ru/sale/flat/308416414/;Москва и МО;sale;flat;6;10;4;80.8;6700000;мкр. 1-й Северо-Восточный; Вильямса;4;;
ID 105643663;homeowner;https://ulyanovsk.cian.ru/sale/flat/302706854/;Москва и МО;sale;flat;9;9;4;87.66;6680000;Димитровград;Братская ;39Б;;
Респект К.В;real_estate_agent;https://stavropol.cian.ru/sale/flat/308026590/;Москва и МО;sale;flat;5;5;4;58.6;6750000;Пятигорск;проспект Калинина;42Б;;
;;https://irkutsk.cian.ru/sale/flat/306023935/;Москва и МО;sale;flat;6;13;4;63.7;6752000;;;;;Первый Ленинский Квартал
;;https://irkutsk.cian.ru/sale/flat/306023929/;Москва и МО;sale;flat;2;13;4;66.1;6765000;;;;;Первый Ленинский Квартал
UDS;developer;https://izhevsk.cian.ru/sale/flat/304775868/;Москва и МО;sale;flat;5;25;4;82.0;6752602;Ленинский;Нагорный жилрайон;;;Речной Парк ЖК
Самолет плюс;real_estate_agent;https://syktyvkar.cian.ru/sale/flat/298096373/;Москва и МО;sale;flat;4;9;4;87.5;6800000;Сыктывкар;Октябрьский проспект;200;;
Новый Дом;real_estate_agent;https://samara.cian.ru/sale/flat/294000083/;Москва и МО;sale;flat;3;4;4;96.0;6850000;Октябрьский; Ерошевского;6;;
Застройщик.;developer;https://tyumen.cian.ru/sale/flat/308908976/;Москва и МО;sale;flat;1;4;4;73.17;6870000;;;;;Крылья
;;https://irkutsk.cian.ru/sale/flat/306023938/;Москва и МО;sale;flat;9;13;4;64.7;6878600;;;;;Первый Ленинский Квартал
Застройщик.;developer;https://tyumen.cian.ru/sale/flat/298678911/;Москва и МО;sale;flat;4;4;4;72.71;6890000;с. Горьковка; Светлая;10к1;;Крылья
Антар;developer;https://novosibirsk.cian.ru/sale/flat/307790471/;Москва и МО;sale;flat;4;4;4;82.7;6850000;;;;;Альпийский квартал
Этажи Белгород;real_estate_agent;https://belgorod.cian.ru/sale/flat/274131915/;Москва и МО;sale;flat;2;9;4;75.8;6900000;мкр. Молодежный;бульвар Юности;10;;
Самолет Плюс;real_estate_agent;https://ulyanovsk.cian.ru/sale/flat/293094505/;Москва и МО;sale;flat;2;4;4;77.6;6900000;Заволжский;проспект Ливанова;34/9;;CENTROPOLIS
Этажи Чита;real_estate_agent;https://chita.cian.ru/sale/flat/301141331/;Москва и МО;sale;flat;2;5;4;57.1;6900000;Ингодинский; Гагарина;8;;
Застройщик.;developer;https://tyumen.cian.ru/sale/flat/300805037/;Москва и МО;sale;flat;3;4;4;71.99;6945200;с. Горьковка;Центральная ;25к1;;Крылья
ID 119146770;homeowner;https://ulyanovsk.cian.ru/sale/flat/304719643/;Москва и МО;sale;flat;6;12;4;86.33;6900000;Заволжский;Ульяновский проспект;13;;
Этажи Тюмень;real_estate_agent;https://tyumen.cian.ru/sale/flat/308955230/;Москва и МО;sale;flat;4;9;4;73.0;6990000;мкр. Ватутино; Дружбы;157;;
Альтернатива КМВ;real_estate_agent;https://stavropol.cian.ru/sale/flat/296079269/;Москва и МО;sale;flat;5;5;4;84.0;6950000;;;;;
Кировский ССК;developer;https://kirov.cian.ru/sale/flat/308941183/;Москва и МО;sale;flat;13;17;4;73.6;6992000;Ленинский; Анжелия Михеева;5;;Скандинавия
ID 118532599;homeowner;https://krasnodar.cian.ru/sale/flat/308762836/;Москва и МО;sale;flat;3;5;4;58.1;6950000;мкр. Фестивальный; Герцена;184;;
ID 68992423;unknown;https://novgorod.cian.ru/sale/flat/307707817/;Москва и МО;sale;flat;8;10;4;78.6;6950000;Великий Новгород; Зелинского;54/19;;
Застройщик.;developer;https://tyumen.cian.ru/sale/flat/303031937/;Москва и МО;sale;flat;1;4;4;72.21;7330000;с. Горьковка;Центральная ;25к2;;Крылья
Застройщик.;developer;https://tyumen.cian.ru/sale/flat/300804905/;Москва и МО;sale;flat;4;4;4;73.41;7320000;с. Горьковка;Центральная ;25к2;;Крылья
Антар;developer;https://novosibirsk.cian.ru/sale/flat/307790476/;Москва и МО;sale;flat;4;4;4;85.3;7300000;;;;;Альпийский квартал
;;https://arhangelsk.cian.ru/sale/flat/307526227/;Москва и МО;sale;flat;2;13;4;87.46;7346640;Северодвинск;проспект Труда;76;;Ясный
Елена Хребина;realtor;https://belgorod.cian.ru/sale/flat/308795351/;Москва и МО;sale;flat;4;10;4;83.5;7400000;Восточный;Октябрьская ;63;;
Доверие;real_estate_agent;https://ulan-ude.cian.ru/sale/flat/299042029/;Москва и МО;sale;flat;3;5;4;62.1;7350000;Октябрьский; Жердева;15;;
Ясно девелопмент;developer;https://perm.cian.ru/sale/flat/285903879/;Москва и МО;sale;flat;6;8;4;64.9;7354000;Мотовилихинский; Свободы;15Б;;Дом Ясно на Свободы, 15Б
ID 65613925;homeowner;https://kazan.cian.ru/sale/flat/304904795/;Москва и МО;sale;flat;1;10;4;178.9;7400000;Нижнекамск;проспект Химиков;7;;
СЗ СпецСтрой;developer;https://ekb.cian.ru/sale/flat/307446774/;Москва и МО;sale;flat;1;4;4;71.2;7404800;;;;;Культура
ID 76259628;homeowner;https://astrahan.cian.ru/sale/flat/296443270/;Москва и МО;sale;flat;9;10;4;105.0;7400000;Кировский; Софьи Перовской;84;;
