author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
real_estate_agent,https://www.cian.ru/sale/flat/306208309/,5,5,3,42.2,13800000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/308396228/,5,9,3,56.5,14000000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/308686127/,8,9,3,58.3,14900000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/306897435/,4,9,3,60.0,15000000.0,Бескудниково
real_estate_agent,https://www.cian.ru/sale/flat/301184664/,4,9,3,55.6,14990000.0,Беляево
real_estate_agent,https://www.cian.ru/sale/flat/307151151/,3,20,3,82.6,14990000.0,Царицыно
real_estate_agent,https://www.cian.ru/sale/flat/307579111/,2,9,3,60.0,15000000.0,Южная
realtor,https://www.cian.ru/sale/flat/309165963/,2,9,3,60.0,15200000.0,Пражская
unknown,https://www.cian.ru/sale/flat/302653113/,7,9,3,59.0,15100000.0,Улица Милашенкова
real_estate_agent,https://www.cian.ru/sale/flat/306652660/,1,5,3,55.4,15500000.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/309047378/,3,5,3,56.5,15499999.0,Бульвар Рокоссовского
real_estate_agent,https://www.cian.ru/sale/flat/305150212/,9,9,3,59.8,15500000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/300045504/,3,9,3,57.9,15500000.0,Коньково
realtor,https://www.cian.ru/sale/flat/296602763/,4,12,3,64.7,15500000.0,Нахимовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/302700624/,4,9,3,56.0,15650000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/306949535/,5,16,3,65.0,15600000.0,Калитники
real_estate_agent,https://www.cian.ru/sale/flat/300464802/,3,9,3,60.5,16200000.0,Улица Академика Янгеля
real_estate_agent,https://www.cian.ru/sale/flat/302293088/,1,9,3,64.8,16500000.0,Дегунино
real_estate_agent,https://www.cian.ru/sale/flat/309281404/,5,17,3,82.5,17000000.0,Потапово
real_estate_agent,https://www.cian.ru/sale/flat/308397114/,7,22,3,58.0,17235000.0,Стахановская
real_estate_agent,https://www.cian.ru/sale/flat/306659225/,6,12,3,65.3,17200000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/305591290/,5,5,3,73.0,17200000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/306098084/,14,14,3,84.5,17200000.0,Ольховая
real_estate_agent,https://www.cian.ru/sale/flat/306801555/,3,8,3,81.6,17499000.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/307104148/,5,31,3,59.0,17500000.0,Черкизовская
developer,https://www.cian.ru/sale/flat/304057007/,2,19,3,83.2,17415759.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/306549699/,5,12,3,80.1,17700000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/305598505/,2,16,3,74.4,17700000.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/306788934/,12,12,3,62.2,17999999.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/306253612/,3,9,3,86.5,18100000.0,Потапово
real_estate_agent,https://www.cian.ru/sale/flat/307705987/,1,8,3,59.0,18200000.0,Савёловская
real_estate_agent,https://www.cian.ru/sale/flat/307261689/,1,4,3,65.0,18900000.0,Измайловская
realtor,https://www.cian.ru/sale/flat/308141271/,3,12,3,81.0,18999999.0,Бульвар Дмитрия Донского
real_estate_agent,https://www.cian.ru/sale/flat/307772668/,1,17,3,85.0,19000000.0,Ольховая
real_estate_agent,https://www.cian.ru/sale/flat/304640784/,16,19,3,86.4,18900000.0,Рассказовка
real_estate_agent,https://www.cian.ru/sale/flat/306026684/,8,18,3,76.1,19000000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/309029927/,15,20,3,110.0,19300000.0,Каспийская
developer,https://www.cian.ru/sale/flat/296320440/,2,7,3,83.5,19789500.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/295787407/,2,5,3,81.3,19999000.0,Сортировочная
real_estate_agent,https://www.cian.ru/sale/flat/307850579/,10,12,3,64.0,19800000.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/297496839/,5,5,3,60.5,19900000.0,Профсоюзная
realtor,https://www.cian.ru/sale/flat/299709112/,18,22,3,78.0,19850000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/301496697/,3,5,3,82.9,42900000.0,Достоевская
developer,https://www.cian.ru/sale/flat/308640109/,3,11,3,85.9,77617693.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/305334629/,5,5,3,84.0,50000000.0,Бауманская
real_estate_agent,https://www.cian.ru/sale/flat/307566350/,2,16,3,74.0,17800000.0,Домодедовская
developer,https://www.cian.ru/sale/flat/305627366/,8,17,3,142.1,91228200.0,Ленинский проспект
real_estate_agent,https://www.cian.ru/sale/flat/306151519/,5,8,3,123.0,74800000.0,Менделеевская
real_estate_agent,https://www.cian.ru/sale/flat/301132017/,2,4,3,200.0,520000000.0,Октябрьская
developer,https://www.cian.ru/sale/flat/308803040/,25,32,3,83.7,,Зюзино
real_estate_agent,https://www.cian.ru/sale/flat/307587007/,5,5,3,92.4,75000000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/308074172/,8,11,3,134.5,90000000.0,Боровицкая
developer,https://www.cian.ru/sale/flat/307771796/,11,18,3,115.6,136470350.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/280083088/,3,6,3,123.0,92250000.0,Белорусская
realtor,https://www.cian.ru/sale/flat/308367102/,24,28,3,71.0,38000000.0,Шелепиха
developer,https://www.cian.ru/sale/flat/308317444/,64,66,3,85.6,84744000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/303766764/,2,4,3,137.9,275110500.0,Парк Культуры
real_estate_agent,https://www.cian.ru/sale/flat/304683314/,8,24,3,72.0,30000000.0,ЗИЛ
developer,https://www.cian.ru/sale/flat/306603347/,16,36,3,88.0,70149112.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/308352419/,5,7,3,75.0,41500000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/308346343/,19,22,3,114.7,63500000.0,Ленинский проспект
developer,https://www.cian.ru/sale/flat/303330161/,4,15,3,112.49,85627388.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/307113533/,47,47,3,131.9,59355000.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/303261968/,2,11,3,103.0,59900000.0,Смоленская
developer,https://www.cian.ru/sale/flat/304065721/,2,18,3,118.1,134761000.0,Воробьёвы горы
real_estate_agent,https://www.cian.ru/sale/flat/309038400/,7,18,3,89.7,98000000.0,Воробьёвы горы
official_representative,https://www.cian.ru/sale/flat/307912282/,15,26,3,54.2,24300000.0,Нагатинская
developer,https://www.cian.ru/sale/flat/308620410/,2,21,3,79.64,44810000.0,Бутырская
real_estate_agent,https://www.cian.ru/sale/flat/307712349/,23,31,3,81.6,47700000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/306655775/,6,6,3,135.0,77000000.0,Красные ворота
real_estate_agent,https://www.cian.ru/sale/flat/307591109/,4,26,3,65.7,20000000.0,Водный стадион
developer,https://www.cian.ru/sale/flat/296871940/,2,30,3,68.0,20067072.0,Окская
developer,https://www.cian.ru/sale/flat/296321306/,5,8,3,85.4,20726580.0,Филатов Луг
real_estate_agent,https://www.cian.ru/sale/flat/309102071/,3,14,3,83.6,21000000.0,Бескудниково
real_estate_agent,https://www.cian.ru/sale/flat/307724170/,14,14,3,75.0,21000000.0,Пенягино
real_estate_agent,https://www.cian.ru/sale/flat/307911646/,18,22,3,81.2,21200000.0,Митино
real_estate_agent,https://www.cian.ru/sale/flat/309053921/,14,14,3,74.6,21000000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/301355095/,8,25,3,73.1,21000000.0,Бульвар Рокоссовского
real_estate_agent,https://www.cian.ru/sale/flat/307200409/,12,12,3,70.0,21300000.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/308874097/,12,17,3,87.1,21700000.0,Новомосковская
real_estate_agent,https://www.cian.ru/sale/flat/308801413/,5,12,3,64.9,21900000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/303077896/,7,20,3,76.4,22490000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/309256757/,3,9,3,62.0,22490000.0,Петровско-Разумовская
real_estate_agent,https://www.cian.ru/sale/flat/302867185/,11,24,3,85.0,22500000.0,Марьино
real_estate_agent,https://www.cian.ru/sale/flat/299495945/,4,6,3,68.5,22500000.0,Бауманская
realtor,https://www.cian.ru/sale/flat/307127828/,7,9,3,68.0,22800000.0,Войковская
realtor,https://www.cian.ru/sale/flat/302059900/,2,28,3,73.0,23100000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/309006145/,1,12,3,62.8,23500000.0,Планерная
real_estate_agent,https://www.cian.ru/sale/flat/308095520/,15,17,3,75.6,23690000.0,Верхние Лихоборы
real_estate_agent,https://www.cian.ru/sale/flat/308396218/,2,25,3,66.2,23500000.0,Аннино
real_estate_agent,https://www.cian.ru/sale/flat/308874410/,20,20,3,72.7,23845000.0,Саларьево
real_estate_agent,https://www.cian.ru/sale/flat/305918195/,5,5,3,93.4,23990000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/308205893/,16,18,3,77.0,23990000.0,Новые Черёмушки
homeowner,https://www.cian.ru/sale/flat/307358285/,6,28,3,62.8,24000000.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/296516639/,8,9,3,77.6,24300000.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/308072905/,1,17,3,73.0,24500000.0,Новые Черёмушки
real_estate_agent,https://www.cian.ru/sale/flat/309206734/,6,6,3,77.0,24500000.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/303857132/,12,58,3,62.3,25000000.0,Калужская
real_estate_agent,https://www.cian.ru/sale/flat/309092746/,5,24,3,69.0,24900000.0,Верхние котлы
real_estate_agent,https://www.cian.ru/sale/flat/300466357/,3,4,3,67.2,25400000.0,Новослободская
real_estate_agent,https://www.cian.ru/sale/flat/308556938/,2,24,3,60.1,25700000.0,Народное Ополчение
realtor,https://www.cian.ru/sale/flat/307668521/,8,29,3,80.7,25800550.0,Угрешская
real_estate_agent,https://www.cian.ru/sale/flat/308224303/,17,21,3,60.3,26000000.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/307552333/,5,22,3,70.0,25970000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/305009778/,2,6,3,71.0,25990000.0,Крестьянская застава
real_estate_agent,https://www.cian.ru/sale/flat/307433962/,2,9,3,56.8,26000000.0,Киевская
realtor,https://www.cian.ru/sale/flat/308840013/,9,47,3,68.0,25990000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/305050212/,3,37,3,72.0,26400000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/294855826/,2,17,3,68.4,26500000.0,Говорово
real_estate_agent,https://www.cian.ru/sale/flat/308302577/,12,33,3,70.0,26800000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/305601726/,21,30,3,80.4,26900000.0,Угрешская
real_estate_agent,https://www.cian.ru/sale/flat/307489543/,10,17,3,77.0,27250000.0,Улица Милашенкова
real_estate_agent,https://www.cian.ru/sale/flat/308255919/,7,17,3,78.7,27500000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/306359677/,8,19,3,60.0,27250000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/305941761/,15,23,3,81.0,28000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/306401744/,6,8,3,79.0,27950000.0,Улица Академика Королёва
homeowner,https://www.cian.ru/sale/flat/309013486/,14,27,3,85.0,28400000.0,Грачёвская
real_estate_agent,https://www.cian.ru/sale/flat/307915937/,23,52,3,78.3,28900000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/305606927/,9,10,3,78.0,28800000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/308947214/,5,5,3,98.8,29000000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/307966312/,11,21,3,65.7,29000000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/303227142/,2,9,3,82.0,29000000.0,ЗИЛ
realtor,https://www.cian.ru/sale/flat/308089125/,28,29,3,81.2,29289082.0,Водный стадион
real_estate_agent,https://www.cian.ru/sale/flat/307715111/,7,23,3,83.0,29900000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307749419/,2,23,3,60.0,29900000.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/308237859/,4,8,3,75.8,31500000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/306033133/,5,35,3,83.3,31500000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/303214295/,9,10,3,76.0,31500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/309292362/,8,9,3,77.3,32000000.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/306935501/,2,6,3,66.4,32000000.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/294599592/,4,4,3,75.6,32150000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/307526356/,14,47,3,58.5,32500000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/304127212/,11,49,3,89.97,33285000.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/307544115/,4,22,3,60.9,33500000.0,Терехово 
realtor,https://www.cian.ru/sale/flat/308453859/,38,41,3,72.0,33500000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/305458523/,7,11,3,91.0,34000000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/306523132/,5,6,3,85.7,34000000.0,Автозаводская
real_estate_agent,https://www.cian.ru/sale/flat/304201537/,16,23,3,62.4,34000000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/307184655/,4,32,3,83.8,34000000.0,Бульвар Генерала Карбышева
real_estate_agent,https://www.cian.ru/sale/flat/301274842/,18,39,3,86.1,34500000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/309031421/,5,20,3,85.6,35100000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/308953897/,1,25,3,70.9,35000000.0,Славянский бульвар
real_estate_agent,https://www.cian.ru/sale/flat/309078605/,4,8,3,74.7,35500000.0,Вавиловская
real_estate_agent,https://www.cian.ru/sale/flat/308527390/,23,24,3,105.0,35400000.0,Крылатское
real_estate_agent,https://www.cian.ru/sale/flat/308561257/,2,11,3,97.2,35500000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/307945731/,4,11,3,98.0,35950000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/308262327/,6,14,3,89.7,35800000.0,Спартак
realtor,https://www.cian.ru/sale/flat/308410886/,26,44,3,85.98,36000000.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/304925880/,18,33,3,80.0,36000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/303261436/,11,17,3,66.3,35900000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/294879897/,2,12,3,100.0,35990000.0,Автозаводская
realtor,https://www.cian.ru/sale/flat/305879291/,7,8,3,79.9,35850000.0,Белорусская
realtor,https://www.cian.ru/sale/flat/309290911/,10,21,3,57.0,35900000.0,Технопарк
real_estate_agent,https://www.cian.ru/sale/flat/304246485/,15,55,3,85.63,36490000.0,Марьина Роща
real_estate_agent,https://www.cian.ru/sale/flat/301039841/,13,40,3,64.6,40000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/308306757/,16,27,3,103.0,39900000.0,Жулебино
real_estate_agent,https://www.cian.ru/sale/flat/306843672/,8,16,3,72.4,40900000.0,Водный стадион
real_estate_agent,https://www.cian.ru/sale/flat/306981426/,7,12,3,75.2,40990000.0,Парк Победы
real_estate_agent,https://www.cian.ru/sale/flat/304329803/,6,13,3,68.7,40700000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/307869441/,3,41,3,74.4,41500000.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/298261357/,11,37,3,88.0,42000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/299561961/,3,15,3,76.0,42000000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/300005747/,7,7,3,56.5,42000000.0,Арбатская
realtor,https://www.cian.ru/sale/flat/308785408/,8,14,3,71.2,42290000.0,Минская
realtor,https://www.cian.ru/sale/flat/308093940/,9,14,3,68.7,42000000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/302354760/,6,25,3,88.4,43000000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/305461842/,11,13,3,82.0,43300000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/307900845/,36,42,3,66.0,43900000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/304197383/,12,23,3,58.4,43690000.0,Терехово 
real_estate_agent,https://www.cian.ru/sale/flat/307135267/,14,22,3,98.0,44300000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307751513/,9,17,3,72.0,44500000.0,Белорусская
realtor,https://www.cian.ru/sale/flat/304330222/,11,12,3,72.9,44900000.0,Минская
real_estate_agent,https://www.cian.ru/sale/flat/289857578/,28,29,3,85.8,45000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/309244339/,14,14,3,95.0,45000000.0,Киевская
real_estate_agent,https://www.cian.ru/sale/flat/308799216/,9,12,3,85.1,45300000.0,Таганская
real_estate_agent,https://www.cian.ru/sale/flat/283342083/,2,15,3,77.0,45000000.0,Электрозаводская
real_estate_agent,https://www.cian.ru/sale/flat/309195028/,14,26,3,80.0,45000000.0,ЦСКА
real_estate_agent,https://www.cian.ru/sale/flat/307716908/,10,21,3,82.0,45000000.0,Улица Академика Королёва
real_estate_agent,https://www.cian.ru/sale/flat/307651925/,15,20,3,79.0,45000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/307143302/,8,21,3,101.3,45500000.0,Технопарк
realtor,https://www.cian.ru/sale/flat/307886903/,7,23,3,90.0,45900000.0,Авиамоторная
real_estate_agent,https://www.cian.ru/sale/flat/302449493/,15,40,3,86.1,46000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/303280779/,11,20,3,117.1,46500000.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/307850973/,14,17,3,86.4,46800000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/306928895/,6,8,3,80.0,46900000.0,Университет
real_estate_agent,https://www.cian.ru/sale/flat/305382268/,11,22,3,134.0,47500000.0,Улица Академика Королёва
real_estate_agent,https://www.cian.ru/sale/flat/305294278/,20,21,3,74.0,47900000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/309202010/,3,11,3,86.0,47900000.0,Лужники
real_estate_agent,https://www.cian.ru/sale/flat/299150342/,14,23,3,86.0,48000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/305143165/,9,29,3,112.0,49000000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/303809406/,4,30,3,107.4,48900000.0,Дубровка
real_estate_agent,https://www.cian.ru/sale/flat/308064952/,14,25,3,87.6,49500000.0,Красный Балтиец
official_representative,https://www.cian.ru/sale/flat/294282384/,5,11,3,72.0,49500000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/304687237/,12,23,3,108.2,49500000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/305688228/,6,18,3,85.0,49500000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/302667146/,6,11,3,99.0,50000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/303389374/,9,24,3,85.9,50000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/309016398/,7,15,3,105.7,50000000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/305593868/,5,24,3,107.6,50000000.0,Пролетарская
realtor,https://www.cian.ru/sale/flat/309169420/,5,28,3,106.6,49800000.0,Раменки
realtor,https://www.cian.ru/sale/flat/308275724/,6,15,3,100.2,50000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/308259184/,4,8,3,58.0,50000000.0,Сухаревская
real_estate_agent,https://www.cian.ru/sale/flat/299328640/,16,23,3,86.0,50000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/306593196/,6,9,3,114.0,51300000.0,Матвеевская
real_estate_agent,https://www.cian.ru/sale/flat/297045342/,3,18,3,114.4,51480000.0,Комсомольская
realtor,https://www.cian.ru/sale/flat/306890373/,8,11,3,95.5,52500000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/300005751/,7,7,3,71.0,52500000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/309001476/,3,15,3,100.0,53000000.0,ВДНХ
real_estate_agent,https://www.cian.ru/sale/flat/309175160/,18,28,3,158.3,53900000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/301565890/,10,20,3,98.0,54700000.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/308076860/,2,15,3,84.2,55000000.0,Нагатинский Затон
real_estate_agent,https://www.cian.ru/sale/flat/309037071/,20,21,3,143.0,54990000.0,Зюзино
real_estate_agent,https://www.cian.ru/sale/flat/306043652/,16,23,3,83.9,54999000.0,Ботанический сад
unknown,https://www.cian.ru/sale/flat/309011682/,21,51,3,78.0,55555555.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/298558213/,3,16,3,60.0,55900000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/308283925/,16,37,3,100.0,55699000.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/300563314/,15,22,3,122.0,55955000.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/307090108/,23,26,3,56.2,56500000.0,Арбатская
real_estate_agent,https://www.cian.ru/sale/flat/306474808/,8,15,3,64.8,57000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/306875301/,5,5,3,94.8,58000000.0,Тверская
real_estate_agent,https://www.cian.ru/sale/flat/308899839/,7,12,3,99.4,59000000.0,Маяковская
realtor,https://www.cian.ru/sale/flat/307229072/,8,10,3,88.0,59000000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/308764366/,32,41,3,101.4,60000000.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/268574588/,34,37,3,88.6,60000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/309280392/,9,32,3,68.2,60000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/309166210/,5,6,3,85.0,60000000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/308018725/,4,11,3,81.3,60000000.0,Красные ворота
real_estate_agent,https://www.cian.ru/sale/flat/309277393/,11,32,3,69.0,62000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/309274659/,12,32,3,69.0,62000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/308795971/,28,32,3,110.0,61990000.0,ЦСКА
real_estate_agent,https://www.cian.ru/sale/flat/298822106/,15,25,3,125.0,62500000.0,Динамо
realtor,https://www.cian.ru/sale/flat/305169680/,7,20,3,104.0,64000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/307129203/,16,17,3,173.8,64000000.0,Бульвар Генерала Карбышева
real_estate_agent,https://www.cian.ru/sale/flat/308695982/,3,32,3,120.0,64000000.0,Давыдково
real_estate_agent,https://www.cian.ru/sale/flat/294368903/,41,78,3,92.0,64000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/308984864/,15,16,3,86.0,64000000.0,Автозаводская
real_estate_agent,https://www.cian.ru/sale/flat/299880493/,3,28,3,68.0,63900000.0,Площадь трёх вокзалов
real_estate_agent,https://www.cian.ru/sale/flat/309086250/,14,24,3,130.0,65000000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/297764438/,3,18,3,121.7,65000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/307447116/,4,23,3,88.0,65000000.0,Филёвский парк
real_estate_agent,https://www.cian.ru/sale/flat/308137916/,4,37,3,133.7,65000000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/305042305/,24,24,3,246.6,64849000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/305873221/,13,26,3,121.4,65000000.0,ЦСКА
real_estate_agent,https://www.cian.ru/sale/flat/303617854/,3,23,3,99.0,65000000.0,Октябрьское поле
real_estate_agent,https://www.cian.ru/sale/flat/308064330/,5,19,3,97.36,65000000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/308561617/,11,12,3,108.2,66000000.0,Динамо
real_estate_agent,https://www.cian.ru/sale/flat/308347080/,15,78,3,92.0,66500000.0,Москва-Сити
official_representative,https://www.cian.ru/sale/flat/307454530/,7,24,3,90.3,66900000.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/300005946/,5,6,3,124.0,66890000.0,Пушкинская
realtor,https://www.cian.ru/sale/flat/307671056/,17,21,3,107.3,67000000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/294615058/,61,65,3,97.0,68000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/308766497/,3,5,3,90.4,68000000.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/302837751/,4,5,3,147.0,68900000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/294088881/,11,13,3,102.0,69000000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/305271190/,10,33,3,120.0,69000000.0,Тропарёво
real_estate_agent,https://www.cian.ru/sale/flat/294088876/,11,13,3,104.0,69500000.0,Серпуховская
real_estate_agent,https://www.cian.ru/sale/flat/300251854/,1,19,3,110.0,70000000.0,Шелепиха
realtor,https://www.cian.ru/sale/flat/308159049/,11,16,3,90.0,70000000.0,Кропоткинская
real_estate_agent,https://www.cian.ru/sale/flat/309209120/,20,23,3,88.0,70000000.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/304873680/,3,20,3,131.8,69900000.0,Октябрьская
real_estate_agent,https://www.cian.ru/sale/flat/305379286/,37,40,3,97.2,70000000.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/307648072/,3,20,3,131.8,69900000.0,Октябрьская
real_estate_agent,https://www.cian.ru/sale/flat/241370449/,7,12,3,171.0,71000000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/302228332/,5,23,3,108.1,72000000.0,Давыдково
realtor,https://www.cian.ru/sale/flat/307234718/,10,26,3,75.0,72000000.0,Матвеевская
real_estate_agent,https://www.cian.ru/sale/flat/307748364/,7,12,3,169.6,72000000.0,Маяковская
realtor,https://www.cian.ru/sale/flat/306929262/,3,18,3,114.0,73000000.0,Матвеевская
real_estate_agent,https://www.cian.ru/sale/flat/294466907/,44,65,3,96.0,74000000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/304671760/,2,7,3,74.8,75000000.0,Аэропорт
real_estate_agent,https://www.cian.ru/sale/flat/308706980/,11,22,3,137.0,75000000.0,Ломоносовский проспект
real_estate_agent,https://www.cian.ru/sale/flat/306851287/,4,11,3,72.0,75000000.0,Курская
real_estate_agent,https://www.cian.ru/sale/flat/308686239/,8,17,3,145.0,75000000.0,Ломоносовский проспект
