author_type,floor,floors_count,rooms_count,total_meters,underground,availability_underground,price_per_meter
unknown,8,24,3,68.6,Москворечье,True,393586
real_estate_agent,10,17,3,77.0,Улица Милашенкова,True,353896
real_estate_agent,8,19,3,60.0,Павелецкая,True,454167
realtor,16,18,3,81.0,Молодёжная,True,339506
real_estate_agent,21,30,3,80.4,Угрешская,True,340796
real_estate_agent,8,20,3,74.0,Лесопарковая,True,375676
real_estate_agent,6,8,3,79.0,Улица Академика Королёва,True,353797
real_estate_agent,7,17,3,78.7,Тропарёво,True,362135
real_estate_agent,10,21,3,76.97,Зорге,True,370274
real_estate_agent,9,10,3,78.0,Коптево,True,369231
real_estate_agent,5,5,3,65.0,Ленинский проспект,True,443077
real_estate_agent,23,52,3,78.3,Аминьевская,True,369093
real_estate_agent,5,5,3,104.4,Медведково,True,277778
real_estate_agent,2,9,3,82.0,ЗИЛ,True,353659
realtor,28,29,3,81.2,Водный стадион,True,360703
real_estate_agent,2,23,3,60.0,Зорге,True,498333
realtor,3,4,3,62.0,Менделеевская,True,490323
real_estate_agent,2,19,3,71.5,Пионерская,True,433566
real_estate_agent,4,8,3,75.8,Курская,True,415567
real_estate_agent,5,35,3,83.3,Аминьевская,True,378151
real_estate_agent,9,10,3,76.0,Стрешнево,True,414474
real_estate_agent,15,27,3,74.7,Полежаевская,True,428380
realtor,38,41,3,72.0,Шелепиха,True,465278
real_estate_agent,24,59,3,60.4,Ростокино,True,561258
real_estate_agent,2,6,3,66.4,Фили,True,512048
real_estate_agent,5,6,3,85.7,Автозаводская,True,396733
real_estate_agent,4,32,3,83.8,Бульвар Генерала Карбышева,True,405728
real_estate_agent,7,11,3,91.0,Алексеевская,True,373626
real_estate_agent,18,39,3,86.1,ЗИЛ,True,400697
real_estate_agent,27,30,3,95.5,Мичуринский проспект,True,366492
real_estate_agent,4,8,3,74.7,Вавиловская,True,468407
real_estate_agent,8,16,3,83.0,Петровский Парк,True,421687
real_estate_agent,5,20,3,85.6,Аминьевская,True,410047
real_estate_agent,1,25,3,70.9,Славянский бульвар,True,493653
real_estate_agent,7,41,3,91.2,Аэропорт,True,877193
real_estate_agent,8,24,3,72.0,ЗИЛ,True,416667
developer,20,34,3,87.7,Парк Победы,True,673500
real_estate_agent,3,5,3,112.0,Спортивная,True,758929
real_estate_agent,20,21,3,46.5,Медведково,True,309677
developer,18,47,3,81.43,Полежаевская,True,457589
real_estate_agent,3,13,3,149.2,Новослободская,True,455764
real_estate_agent,8,29,3,80.0,Ломоносовский проспект,True,461250
developer,8,17,3,142.1,Ленинский проспект,True,642000
real_estate_agent,7,18,3,90.4,Динамо,True,497788
real_estate_agent,2,4,3,219.0,Парк Культуры,True,2706640
developer,2,17,3,72.6,Ломоносовский проспект,True,595500
real_estate_agent,22,53,3,130.0,Ломоносовский проспект,True,769231
developer,2,13,3,79.3,Спартак,True,489700
real_estate_agent,9,21,3,117.0,Улица 1905 года,True,982906
real_estate_agent,6,6,3,135.0,Красные ворота,True,569630
developer,4,30,3,142.8,Серпуховская,True,392157
developer,2,20,3,62.3,Коптево,True,335153
real_estate_agent,11,14,3,100.0,Спортивная,True,2150000
developer,2,6,3,137.5,Спортивная,True,1932582
real_estate_agent,4,14,3,105.0,Спортивная,True,1523810
realtor,4,9,3,70.0,Новаторская,True,457143
developer,3,6,3,136.8,Чистые пруды,True,2140497
real_estate_agent,11,16,3,100.0,Спортивная,True,2150000
real_estate_agent,19,22,3,114.7,Ленинский проспект,True,553618
developer,3,19,3,86.5,Октябрьское поле,True,447000
real_estate_agent,12,20,3,77.0,Октябрьская,True,714286
real_estate_agent,13,21,3,76.1,Улица 1905 года,True,998686
developer,9,14,3,127.9,Мичуринский проспект,True,749000
real_estate_agent,22,53,3,153.0,Ломоносовский проспект,True,1097843
real_estate_agent,15,21,3,83.5,Народное Ополчение,True,455090
developer,10,13,3,79.9,Терехово ,True,488600
real_estate_agent,9,14,3,98.0,Университет,True,698980
real_estate_agent,16,24,3,91.0,Улица Скобелевская,True,250549
developer,7,8,3,128.6,Смоленская,True,1000000
real_estate_agent,35,40,3,100.0,Аэропорт,True,943500
real_estate_agent,4,6,3,75.0,Смоленская,True,950000
developer,10,15,3,162.9,Кунцевская,True,285000
real_estate_agent,35,41,3,98.0,Аэропорт,True,969388
real_estate_agent,21,43,3,82.6,Шелепиха,True,519976
developer,2,24,3,72.1,Технопарк,True,486952
real_estate_agent,32,36,3,113.0,ЦСКА,True,1238938
developer,15,19,3,71.8,Красные ворота,True,750000
real_estate_agent,4,24,3,136.0,Университет,True,705882
real_estate_agent,20,43,3,84.2,Шелепиха,True,445368
developer,2,49,3,96.5,Мичуринский проспект,True,437200
real_estate_agent,10,34,3,84.0,Поклонная,True,892857
real_estate_agent,12,17,3,75.0,Крылатское,True,345333
developer,2,25,3,87.5,Гражданская,True,428974
real_estate_agent,3,15,3,100.0,Спортивная,True,1800000
real_estate_agent,7,9,3,101.7,Новокузнецкая,True,687807
developer,18,51,3,93.57,Шелепиха,True,423000
real_estate_agent,6,6,3,137.7,Беговая,True,323166
real_estate_agent,2,11,3,103.0,Смоленская,True,581553
developer,4,6,3,81.8,Народное Ополчение,True,545000
real_estate_agent,29,33,3,72.8,Владыкино,True,329657
developer,15,30,3,74.9,Аннино,True,359631
real_estate_agent,40,51,3,78.0,Раменки,True,470487
real_estate_agent,4,7,3,96.0,Павелецкая,True,1250000
developer,2,4,3,135.3,not available,False,1529933
real_estate_agent,8,53,3,150.0,Ломоносовский проспект,True,900000
realtor,5,7,3,108.9,Кропоткинская,True,1138659
developer,12,25,3,75.7,Сокол,True,396440
real_estate_agent,2,16,3,100.0,Спортивная,True,1800000
real_estate_agent,44,44,3,136.0,Улица 1905 года,True,1102941
developer,6,59,3,58.5,Давыдково,True,333600
real_estate_agent,5,7,3,74.0,not available,False,560811
real_estate_agent,18,33,3,91.6,Улица Скобелевская,True,251092
developer,2,14,3,96.1,Белорусская,True,1044537
real_estate_agent,8,14,3,71.0,Минская,True,591549
realtor,12,17,3,75.4,Беляево,True,331565
developer,27,34,3,59.3,Калужская,True,496400
real_estate_agent,3,6,3,136.0,Трубная,True,952206
real_estate_agent,4,35,3,72.2,Речной вокзал,True,436288
developer,6,9,3,107.1,Китай-город,True,948559
homeowner,21,40,3,84.2,ЗИЛ,True,457245
real_estate_agent,2,7,3,97.1,Ленинский проспект,True,452111
developer,15,27,3,79.4,Щукинская,True,399900
real_estate_agent,3,6,3,138.0,Трубная,True,934783
real_estate_agent,5,6,3,130.0,Крылатское,True,523077
developer,4,46,3,90.2,Фили,True,710715
real_estate_agent,3,14,3,138.9,Киевская,True,1700000
real_estate_agent,15,19,3,107.0,Университет,True,924299
developer,2,28,3,52.1,Полежаевская,True,397000
real_estate_agent,27,53,3,124.0,Ломоносовский проспект,True,951613
real_estate_agent,3,6,3,84.6,Маяковская,True,708038
developer,9,34,3,57.1,Нагорная,True,413300
real_estate_agent,14,15,3,133.91,Спортивная,True,1700000
real_estate_agent,6,7,3,82.0,Автозаводская,True,390244
developer,4,34,3,92.5,Беломорская,True,388700
real_estate_agent,5,7,3,74.9,Курская,True,554072
real_estate_agent,4,9,3,60.0,Генерала Тюленева,True,291667
real_estate_agent,9,14,3,102.0,Спортивная,True,1308824
real_estate_agent,9,9,3,92.0,Сокол,True,380435
developer,6,21,3,102.8,Щукинская,True,477113
real_estate_agent,6,15,3,140.0,Спортивная,True,2142857
real_estate_agent,17,22,3,83.0,Бутырская,True,349398
real_estate_agent,5,12,3,136.9,Спортивная,True,1826150
real_estate_agent,9,10,3,171.1,Полянка,True,1150000
developer,6,15,3,69.74,Тульская,True,416700
real_estate_agent,3,14,3,166.3,Киевская,True,1743836
real_estate_agent,10,26,3,74.5,Матвеевская,True,966443
developer,3,11,3,125.9,Спортивная,True,1653400
real_estate_agent,6,11,3,113.0,Спортивная,True,1398230
real_estate_agent,11,58,3,81.0,Народное Ополчение,True,596296
developer,2,16,3,62.45,Преображенская площадь,True,442124
real_estate_agent,3,14,3,105.2,Спортивная,True,1394487
real_estate_agent,10,12,3,103.0,Алексеевская,True,776699
developer,8,44,3,85.19,Марьина Роща,True,462300
real_estate_agent,41,44,3,86.4,Шелепиха,True,465278
real_estate_agent,8,13,3,92.0,Минская,True,1050978
developer,4,5,3,133.6,Смоленская,True,1095060
real_estate_agent,15,24,3,85.0,Москва-Сити,True,1294118
real_estate_agent,24,44,3,69.0,Улица 1905 года,True,459420
developer,2,57,3,58.7,Фили,True,587700
real_estate_agent,8,22,3,123.3,Москва-Сити,True,535280
developer,2,7,3,123.1,Тургеневская,True,1376016
real_estate_agent,6,7,3,127.8,Улица 1905 года,True,1377152
real_estate_agent,8,29,3,63.2,Аминьевская,True,441456
developer,24,31,3,68.4,Владыкино,True,465000
real_estate_agent,6,23,3,103.8,Ломоносовский проспект,True,467245
developer,2,29,3,56.8,Новые Черёмушки,True,315000
developer,17,21,3,96.6,Чкаловская,True,801453
real_estate_agent,6,6,3,83.6,Студенческая,True,572967
real_estate_agent,4,5,3,115.0,Парк Культуры,True,852174
real_estate_agent,34,41,3,80.8,Кутузовская,True,754950
developer,8,17,3,108.6,Филёвский парк,True,588100
real_estate_agent,3,9,3,148.5,Маяковская,True,1272727
real_estate_agent,3,6,3,80.0,Студенческая,True,493750
developer,2,12,1,83.3,Фрунзенская,True,2071909
real_estate_agent,4,7,1,33.56,Рассказовка,True,166865
developer,5,49,1,39.39,Дмитровская,True,482800
realtor,12,16,1,44.0,Минская,True,597636
realtor,2,5,1,30.0,Филатов Луг,True,246667
real_estate_agent,3,15,1,33.0,Потапово,True,283333
developer,7,9,1,34.1,Толстопальцево,True,196644
realtor,9,11,1,46.1,Крёкшино,True,190889
developer,2,24,1,34.0,Новомосковская,True,262610
developer,16,25,1,45.8,Воронцовская,True,553642
real_estate_agent,3,8,1,31.7,Ольховая,True,249211
real_estate_agent,5,9,1,36.8,Полежаевская,True,479130
homeowner,10,12,1,35.3,Профсоюзная,True,439093
developer,2,18,1,32.5,Тёплый Стан,True,308800
developer,6,13,1,82.8,Смоленская,True,865851
developer,9,30,1,37.5,Потапово,True,255000
real_estate_agent,3,14,1,44.0,Говорово,True,336364
real_estate_agent,10,14,1,35.0,Вешняки,True,254286
developer,2,23,1,19.9,Владыкино,True,390975
real_estate_agent,4,4,1,42.1,Курская,True,427553
real_estate_agent,3,12,1,35.0,Свиблово,True,311143
real_estate_agent,2,17,1,37.6,Ховрино,True,295213
developer,2,13,1,33.0,Прокшино,True,305699
real_estate_agent,13,17,1,37.6,Бачуринская,True,292553
real_estate_agent,2,12,1,37.0,Филатов Луг,True,218919
developer,4,17,1,33.4,Мичуринец,True,285762
real_estate_agent,14,32,1,33.4,Шелепиха,True,562874
developer,4,19,1,34.5,Улица Горчакова,True,224334
real_estate_agent,5,5,1,28.1,Щербинка,True,224199
developer,2,33,1,35.8,Новохохловская,True,346500
real_estate_agent,12,18,1,33.0,Некрасовка,True,268636
developer,2,7,1,39.0,Филатов Луг,True,296700
real_estate_agent,3,14,1,37.0,Медведково,True,333784
developer,11,13,1,33.4,Бунинская аллея,True,266664
real_estate_agent,14,23,1,41.1,Терехово ,True,515815
real_estate_agent,4,17,1,38.3,Зеленоград — Крюково,True,221671
realtor,9,9,1,32.0,Бескудниково,True,365312
developer,13,15,1,33.3,Ольховая,True,269596
real_estate_agent,14,17,1,30.5,Ватутинки,True,229508
developer,6,22,1,26.3,Прокшино,True,302000
real_estate_agent,18,22,1,30.0,Рассказовка,True,390000
developer,2,19,1,39.8,not available,False,232100
real_estate_agent,9,9,1,31.0,Петровский Парк,True,435484
developer,12,20,1,32.9,Филатов Луг,True,268462
real_estate_agent,1,10,1,40.0,Жулебино,True,249750
developer,4,21,1,45.1,Павелецкая,True,419680
developer,22,23,1,25.3,Владыкино,True,386577
real_estate_agent,8,10,1,60.0,Химки,True,315000
developer,16,75,1,43.4,Площадь Гагарина,True,615260
developer,31,75,1,41.55,Площадь Гагарина,True,624879
real_estate_agent,2,12,1,31.05,Улица Академика Янгеля,True,320451
developer,12,23,1,22.7,Владыкино,True,363008
real_estate_agent,4,12,1,34.6,Октябрьское поле,True,433526
developer,2,23,1,40.0,Владыкино,True,243540
real_estate_agent,5,14,1,33.7,Ольховая,True,290801
real_estate_agent,17,19,1,44.4,Подрезково,True,192568
developer,32,75,1,47.56,Площадь Гагарина,True,601667
real_estate_agent,17,17,1,38.0,Зеленоград — Крюково,True,215789
developer,11,28,1,46.6,Сокольники,True,457800
homeowner,5,17,1,42.0,Потапово,True,250000
developer,9,11,1,67.9,Белорусская,True,1397496
real_estate_agent,6,9,1,31.6,Окская,True,278481
real_estate_agent,8,13,1,41.5,Пыхтино,True,253012
real_estate_agent,12,17,1,39.2,Крылатское,True,306122
developer,15,34,1,45.9,Парк Победы,True,663500
developer,8,17,1,44.48,Преображенская площадь,True,507526
developer,2,14,1,101.91,Киевская,True,2584000
developer,13,17,1,33.1,Корниловская,True,339159
real_estate_agent,13,14,1,38.5,Верхние Лихоборы,True,306494
developer,7,25,1,45.5,Гражданская,True,491218
official_representative,2,4,1,37.8,Цветной бульвар,True,695000
developer,3,22,1,52.6,Спартак,True,682900
realtor,1,5,1,30.5,Филёвский парк,True,445902
