author_type,url,floor,floors_count,rooms_count,total_meters,price,underground,availability_underground,price_per_meter
unknown,https://www.cian.ru/sale/flat/308497818/,16,41,2,51.0,34000000,Шелепиха,True,666667
homeowner,https://www.cian.ru/sale/flat/308079051/,3,24,2,53.2,19570000,Верхние котлы,True,367857
developer,https://krasnodar.cian.ru/sale/flat/307540724/,2,16,1,37.9,5306000,,False,140000
unknown,https://www.cian.ru/sale/flat/305768574/,6,42,1,42.0,29000000,Шелепиха,True,690476
real_estate_agent,https://spb.cian.ru/sale/flat/304536515/,4,4,1,42.7,5590000,Проспект Ветеранов,True,130913
developer,https://krym.cian.ru/sale/flat/305496512/,3,8,2,76.9,23000000,,False,299090
real_estate_agent,https://www.cian.ru/sale/flat/272003903/,5,6,2,43.0,26900000,Белорусская,True,625581
real_estate_agent,https://www.cian.ru/sale/flat/308690483/,10,14,2,56.7,22232323,Филёвский парк,True,392104
real_estate_agent,https://www.cian.ru/sale/flat/301258691/,2,21,2,57.23,59000000,Улица 1905 года,True,1030928
real_estate_agent,https://www.cian.ru/sale/flat/307822693/,9,18,2,66.4,69700000,Воробьёвы горы,True,1049699
realtor,https://www.cian.ru/sale/flat/308711044/,8,22,1,40.0,13290000,Люблино,True,332250
developer,https://ekb.cian.ru/sale/flat/306297919/,2,18,2,49.5,7730000,Площадь 1905 года,True,156162
real_estate_agent,https://www.cian.ru/sale/flat/298050405/,7,9,2,108.3,154000000,Маяковская,True,1421976
real_estate_agent,https://www.cian.ru/sale/flat/305679729/,9,20,2,59.0,25370000,Тульская,True,430000
realtor,https://spb.cian.ru/sale/flat/307823563/,4,17,2,74.0,17300000,Пионерская,True,233784
developer,https://rostov.cian.ru/sale/flat/289997272/,19,25,2,38.54,5140000,,False,133368
realtor,https://www.cian.ru/sale/flat/308892178/,6,9,2,75.0,64900000,Маяковская,True,865333
realtor,https://www.cian.ru/sale/flat/308929771/,5,17,2,60.0,18550000,Марьино,True,309167
developer,https://krym.cian.ru/sale/flat/305496510/,2,8,1,70.3,16000000,,False,227596
real_estate_agent,https://www.cian.ru/sale/flat/299890518/,9,40,1,41.5,32000000,ЦСКА,True,771084
real_estate_agent,https://www.cian.ru/sale/flat/308901152/,14,16,2,50.5,14000000,Отрадное,True,277228
real_estate_agent,https://www.cian.ru/sale/flat/307103955/,24,24,2,58.0,37490000,Шелепиха,True,646379
realtor,https://www.cian.ru/sale/flat/308532820/,7,12,2,55.0,13400000,,False,243636
realtor,https://www.cian.ru/sale/flat/308360046/,4,9,2,43.1,29500000,Аэропорт,True,684455
